Gene stable ID	RefSeq ncRNA ID
ENSG00000130714	NR_148400
ENSG00000169064	
ENSG00000167775	
ENSG00000130714	
ENSG00000130714	
ENSG00000130714	
ENSG00000196793	
ENSG00000167774	
ENSG00000196793	
ENSG00000130714	
ENSG00000076043	
ENSG00000130714	
ENSG00000196793	
ENSG00000076043	
ENSG00000287852	
ENSG00000130714	
ENSG00000076043	
ENSG00000232004	
ENSG00000168481	
ENSG00000185324	
ENSG00000130714	
ENSG00000076043	
ENSG00000130714	
ENSG00000198298	
ENSG00000204564	
ENSG00000181458	
ENSG00000130714	
ENSG00000076043	
ENSG00000130714	
ENSG00000089169	
ENSG00000130714	
ENSG00000130714	
ENSG00000089169	
ENSG00000130714	
ENSG00000076043	
ENSG00000130714	
ENSG00000168481	
ENSG00000130714	
ENSG00000204564	
ENSG00000130714	
ENSG00000168481	
ENSG00000130714	
ENSG00000181458	
ENSG00000076043	
ENSG00000130714	
ENSG00000130714	
ENSG00000181458	
ENSG00000204564	
ENSG00000076043	
ENSG00000168481	
ENSG00000130714	
ENSG00000076043	
ENSG00000204564	
ENSG00000130714	
ENSG00000076043	
ENSG00000181458	
ENSG00000130714	
ENSG00000076043	
ENSG00000198298	
ENSG00000130714	
ENSG00000204564	
ENSG00000181458	
ENSG00000256533	
ENSG00000130714	
ENSG00000198298	
ENSG00000130714	
ENSG00000181458	
ENSG00000130714	
ENSG00000255982	
ENSG00000181458	
ENSG00000130714	
ENSG00000276618	
ENSG00000270204	
ENSG00000250174	NR_046629
ENSG00000204564	
ENSG00000198298	
ENSG00000130714	
ENSG00000238724	
ENSG00000250174	
ENSG00000057252	
ENSG00000130714	
ENSG00000273123	
ENSG00000130714	
ENSG00000204564	
ENSG00000267855	NR_135539
ENSG00000207002	
ENSG00000057252	
ENSG00000266383	NR_049798
ENSG00000267855	
ENSG00000276618	
ENSG00000130714	
ENSG00000223910	NR_038867
ENSG00000240622	
ENSG00000130714	
ENSG00000267855	
ENSG00000237389	
ENSG00000130714	
ENSG00000204564	
ENSG00000238263	
ENSG00000276618	
ENSG00000130714	
ENSG00000267855	
ENSG00000204564	
ENSG00000057252	NR_045530
ENSG00000204564	
ENSG00000075785	
ENSG00000276618	
ENSG00000204564	
ENSG00000075785	
ENSG00000267855	
ENSG00000057252	
ENSG00000204564	
ENSG00000267855	
ENSG00000169740	
ENSG00000075785	
ENSG00000276618	
ENSG00000204564	
ENSG00000075785	
ENSG00000285718	
ENSG00000169740	
ENSG00000285718	
ENSG00000075785	
ENSG00000075785	
ENSG00000137634	
ENSG00000169740	
ENSG00000234070	NR_125784
ENSG00000075785	
ENSG00000233620	NR_125992
ENSG00000233620	NR_125993
ENSG00000226245	NR_047557
ENSG00000075785	
ENSG00000171100	
ENSG00000233620	
ENSG00000075785	
ENSG00000233620	
ENSG00000233620	
ENSG00000230565	NR_047558
ENSG00000075785	
ENSG00000171100	
ENSG00000233927	
ENSG00000276618	
ENSG00000228426	
ENSG00000075785	
ENSG00000075785	
ENSG00000171100	
ENSG00000237783	
ENSG00000233018	
ENSG00000075785	
ENSG00000276618	
ENSG00000224783	
ENSG00000171100	
ENSG00000233927	
ENSG00000276618	
ENSG00000171100	
ENSG00000075785	
ENSG00000171100	
ENSG00000276618	
ENSG00000075785	
ENSG00000137634	
ENSG00000171100	
ENSG00000185324	
ENSG00000075785	
ENSG00000256674	
ENSG00000171100	
ENSG00000272075	
ENSG00000075785	
ENSG00000171100	
ENSG00000162852	
ENSG00000185324	
ENSG00000255163	
ENSG00000075785	
ENSG00000276618	
ENSG00000272166	
ENSG00000276618	
ENSG00000275227	
ENSG00000165643	
ENSG00000283971	NR_039644
ENSG00000276618	
ENSG00000171100	
ENSG00000276618	
ENSG00000171100	
ENSG00000171100	
ENSG00000276618	
ENSG00000171100	
ENSG00000165643	
ENSG00000276618	
ENSG00000238225	
ENSG00000165643	
ENSG00000171100	
ENSG00000171100	
ENSG00000276618	
ENSG00000165643	
ENSG00000233927	
ENSG00000171100	
ENSG00000233927	
ENSG00000276618	
ENSG00000171100	
ENSG00000107443	
ENSG00000171100	
ENSG00000276618	
ENSG00000171100	
ENSG00000276618	
ENSG00000171100	
ENSG00000268884	
ENSG00000171100	
ENSG00000171100	
ENSG00000107443	
ENSG00000171100	
ENSG00000171100	
ENSG00000167772	
ENSG00000171100	
ENSG00000171100	
ENSG00000167772	
ENSG00000228728	
ENSG00000149573	
ENSG00000107443	
ENSG00000266407	NR_036113
ENSG00000200728	
ENSG00000287009	
ENSG00000229417	
ENSG00000196338	
ENSG00000167772	
ENSG00000149573	
ENSG00000167772	
ENSG00000151092	
ENSG00000149573	
ENSG00000180644	
ENSG00000149573	
ENSG00000149573	
ENSG00000149573	
ENSG00000149573	
ENSG00000162852	
ENSG00000280032	
ENSG00000254992	
ENSG00000162852	
ENSG00000162852	
ENSG00000273004	
ENSG00000180644	
ENSG00000268062	
ENSG00000180644	
ENSG00000180644	
ENSG00000185324	
ENSG00000274671	
ENSG00000183765	
ENSG00000183765	
ENSG00000274671	
ENSG00000274671	
ENSG00000185324	
ENSG00000204560	
ENSG00000274671	
ENSG00000185324	
ENSG00000185324	
ENSG00000196141	
ENSG00000274671	
ENSG00000274671	
ENSG00000196141	
ENSG00000274567	
ENSG00000278096	
ENSG00000278096	NR_134279
ENSG00000275420	
ENSG00000058335	
ENSG00000167772	
ENSG00000196141	
ENSG00000185324	
ENSG00000167772	
ENSG00000167772	
ENSG00000185324	NR_027702
ENSG00000185324	NR_027703
ENSG00000196141	
ENSG00000167772	
ENSG00000196141	
ENSG00000273814	
ENSG00000185324	
ENSG00000058335	
ENSG00000140009	
ENSG00000196141	
ENSG00000273814	
ENSG00000185324	
ENSG00000167772	
ENSG00000167772	
ENSG00000196141	
ENSG00000109099	
ENSG00000185324	
ENSG00000140009	
ENSG00000109099	
ENSG00000167772	NR_104213
ENSG00000196141	
ENSG00000109099	
ENSG00000185324	
ENSG00000265390	NR_049795
ENSG00000109099	
ENSG00000140009	
ENSG00000273814	
ENSG00000109099	
ENSG00000185324	
ENSG00000109099	
ENSG00000140009	
ENSG00000058335	
ENSG00000196141	
ENSG00000273814	
ENSG00000109099	
ENSG00000185324	
ENSG00000185236	
ENSG00000109099	
ENSG00000273814	
ENSG00000185324	
ENSG00000058335	
ENSG00000109099	
ENSG00000185324	
ENSG00000273814	
ENSG00000196141	
ENSG00000140009	
ENSG00000277139	
ENSG00000204560	
ENSG00000280514	
ENSG00000185324	
ENSG00000196141	
ENSG00000196141	
ENSG00000196141	
ENSG00000204560	
ENSG00000185324	
ENSG00000140009	NR_073496
ENSG00000204560	
ENSG00000185324	
ENSG00000140009	
ENSG00000185324	
ENSG00000140009	
ENSG00000185324	
ENSG00000109099	
ENSG00000109099	NR_104018
ENSG00000260259	
ENSG00000109099	NR_104017
ENSG00000109099	
ENSG00000196141	
ENSG00000109099	
ENSG00000140009	NR_073497
ENSG00000109099	
ENSG00000109099	
ENSG00000058335	
ENSG00000196141	
ENSG00000196141	
ENSG00000109099	
ENSG00000196141	
ENSG00000058335	
ENSG00000109099	
ENSG00000140009	
ENSG00000058335	
ENSG00000109099	
ENSG00000109099	
ENSG00000140009	
ENSG00000058335	
ENSG00000140009	
ENSG00000109099	
ENSG00000196141	
ENSG00000058335	
ENSG00000109099	
ENSG00000196141	
ENSG00000109099	
ENSG00000140009	
ENSG00000177699	NR_148998
ENSG00000109099	
ENSG00000196141	
ENSG00000109099	
ENSG00000158792	
ENSG00000109099	
ENSG00000109099	
ENSG00000196141	
ENSG00000138316	
ENSG00000158792	
ENSG00000196141	
ENSG00000109099	
ENSG00000158792	
ENSG00000110195	
ENSG00000109099	
ENSG00000196141	
ENSG00000109099	
ENSG00000109099	
ENSG00000183765	
ENSG00000196141	
ENSG00000196141	
ENSG00000138316	
ENSG00000231366	
ENSG00000110195	
ENSG00000110195	
ENSG00000110195	
ENSG00000103811	
ENSG00000166228	
ENSG00000110195	
ENSG00000196141	
ENSG00000089169	
ENSG00000185236	
ENSG00000286772	
ENSG00000185236	
ENSG00000089169	
ENSG00000196338	
ENSG00000185236	
ENSG00000196338	
ENSG00000089169	
ENSG00000116962	
ENSG00000196338	
ENSG00000185236	
ENSG00000089169	
ENSG00000196338	
ENSG00000231926	
ENSG00000166228	
ENSG00000089169	
ENSG00000232328	
ENSG00000196338	
ENSG00000268931	
ENSG00000196338	
ENSG00000232328	
ENSG00000089169	
ENSG00000279827	
ENSG00000196338	
ENSG00000166228	
ENSG00000232328	
ENSG00000196338	
ENSG00000089169	
ENSG00000232328	
ENSG00000196338	
ENSG00000133246	
ENSG00000196338	
ENSG00000089169	
ENSG00000196338	
ENSG00000238046	
ENSG00000196338	
ENSG00000109339	
ENSG00000089169	
ENSG00000196338	
ENSG00000213110	
ENSG00000196338	
ENSG00000196338	
ENSG00000196338	
ENSG00000232520	
ENSG00000116962	
ENSG00000196338	
ENSG00000232520	
ENSG00000196338	
ENSG00000166220	
ENSG00000196338	
ENSG00000089169	NR_145127
ENSG00000089169	NR_145126
ENSG00000232520	NR_038238
ENSG00000288078	
ENSG00000196338	
ENSG00000275045	
ENSG00000231857	
ENSG00000232520	
ENSG00000271399	
ENSG00000166220	
ENSG00000237963	
ENSG00000275045	
ENSG00000232520	
ENSG00000089169	
ENSG00000109339	
ENSG00000232520	
ENSG00000166220	
ENSG00000229757	
ENSG00000089169	
ENSG00000232520	
ENSG00000109339	
ENSG00000166220	
ENSG00000220749	NR_026911
ENSG00000286199	
ENSG00000166220	
ENSG00000109339	
ENSG00000286836	
ENSG00000166220	NR_165441
ENSG00000166220	NR_134531
ENSG00000109339	
ENSG00000166220	
ENSG00000089169	
ENSG00000133246	
ENSG00000109339	
ENSG00000166220	
ENSG00000181450	
ENSG00000166220	
ENSG00000275045	
ENSG00000109339	
ENSG00000166220	
ENSG00000181450	NR_102302
ENSG00000133246	
ENSG00000089169	
ENSG00000001497	
ENSG00000181450	
ENSG00000075399	
ENSG00000133246	
ENSG00000087053	
ENSG00000181450	
ENSG00000236311	NR_130723
ENSG00000236311	NR_130722
ENSG00000087053	
ENSG00000087053	
ENSG00000089169	
ENSG00000236311	
ENSG00000181450	
ENSG00000109339	
ENSG00000075399	
ENSG00000286285	
ENSG00000089169	
ENSG00000087053	
ENSG00000286285	
ENSG00000109339	
ENSG00000075399	
ENSG00000087053	
ENSG00000168487	
ENSG00000089169	
ENSG00000109339	
ENSG00000225300	
ENSG00000087053	
ENSG00000223842	
ENSG00000109339	
ENSG00000228247	
ENSG00000087053	
ENSG00000109339	
ENSG00000089169	
ENSG00000087053	
ENSG00000231424	
ENSG00000231424	
ENSG00000087053	
ENSG00000109339	
ENSG00000231424	
ENSG00000107807	
ENSG00000087053	
ENSG00000231424	
ENSG00000089169	
ENSG00000075399	
ENSG00000231424	
ENSG00000087053	
ENSG00000075399	
ENSG00000107807	
ENSG00000109339	
ENSG00000087053	
ENSG00000107807	
ENSG00000109339	
ENSG00000075399	
ENSG00000087053	
ENSG00000178385	
ENSG00000075399	
ENSG00000143355	
ENSG00000087053	
ENSG00000107807	
ENSG00000178385	
ENSG00000143355	
ENSG00000107807	
ENSG00000087053	
ENSG00000109339	
ENSG00000261373	NR_036480
ENSG00000143355	
ENSG00000178385	
ENSG00000087053	
ENSG00000261373	
ENSG00000109339	
ENSG00000089169	
ENSG00000087053	
ENSG00000178385	
ENSG00000087053	
ENSG00000286879	
ENSG00000089169	
ENSG00000087053	
ENSG00000089169	
ENSG00000133250	
ENSG00000131165	
ENSG00000089169	
ENSG00000087053	
ENSG00000133250	
ENSG00000133250	
ENSG00000087053	
ENSG00000133250	
ENSG00000087053	
ENSG00000133250	
ENSG00000089169	
ENSG00000235726	
ENSG00000087053	
ENSG00000278866	
ENSG00000235726	
ENSG00000279180	
ENSG00000087053	
ENSG00000109339	
ENSG00000133250	
ENSG00000235726	
ENSG00000255866	
ENSG00000138172	
ENSG00000133250	
ENSG00000235726	
ENSG00000255866	
ENSG00000131165	
ENSG00000087053	
ENSG00000235726	
ENSG00000133250	
ENSG00000131165	
ENSG00000087053	
ENSG00000235726	
ENSG00000131165	
ENSG00000257025	
ENSG00000135164	
ENSG00000087053	
ENSG00000109339	
ENSG00000133250	
ENSG00000138172	NR_024552
ENSG00000138172	NR_046344
ENSG00000268618	
ENSG00000231538	NR_132105
ENSG00000087053	
ENSG00000109339	
ENSG00000138172	
ENSG00000087053	
ENSG00000228909	NR_146975
ENSG00000109339	
ENSG00000138172	
ENSG00000087053	
ENSG00000109339	
ENSG00000135164	
ENSG00000138172	
ENSG00000087053	
ENSG00000109339	
ENSG00000087053	
ENSG00000225911	
ENSG00000087053	
ENSG00000109339	
ENSG00000138172	
ENSG00000138172	
ENSG00000087053	
ENSG00000109339	
ENSG00000273485	
ENSG00000234699	
ENSG00000109339	
ENSG00000087053	
ENSG00000105467	
ENSG00000185933	
ENSG00000262826	
ENSG00000087053	
ENSG00000109339	
ENSG00000143355	
ENSG00000087053	
ENSG00000109339	
ENSG00000105467	
ENSG00000087053	
ENSG00000109339	
ENSG00000262826	
ENSG00000105467	
ENSG00000087053	
ENSG00000109339	
ENSG00000105467	
ENSG00000183128	
ENSG00000087053	
ENSG00000109339	
ENSG00000143355	
ENSG00000235470	NR_120675
ENSG00000087053	
ENSG00000109339	
ENSG00000235470	NR_120676
ENSG00000143355	
ENSG00000087053	
ENSG00000226431	
ENSG00000109339	
ENSG00000287419	
ENSG00000087053	
ENSG00000109339	
ENSG00000143355	
ENSG00000087053	
ENSG00000273108	
ENSG00000109339	
ENSG00000222503	
ENSG00000087053	
ENSG00000087053	
ENSG00000280693	
ENSG00000143355	
ENSG00000109339	
ENSG00000087053	
ENSG00000280693	NR_038940
ENSG00000287177	
ENSG00000087053	
ENSG00000266754	
ENSG00000109339	
ENSG00000132507	
ENSG00000237193	
ENSG00000227905	
ENSG00000109339	
ENSG00000289051	
ENSG00000087053	
ENSG00000223490	
ENSG00000215097	
ENSG00000109339	
ENSG00000132507	
ENSG00000087053	
ENSG00000238405	
ENSG00000001497	
ENSG00000109339	
ENSG00000087053	
ENSG00000001497	
ENSG00000105438	
ENSG00000109339	
ENSG00000087053	
ENSG00000001497	
ENSG00000105438	
ENSG00000109339	
ENSG00000001497	
ENSG00000087053	
ENSG00000105438	
ENSG00000109339	
ENSG00000105438	
ENSG00000087053	
ENSG00000109339	
ENSG00000105438	
ENSG00000087053	
ENSG00000109339	
ENSG00000001497	
ENSG00000087053	
ENSG00000109339	
ENSG00000109339	
ENSG00000087053	
ENSG00000001497	
ENSG00000087053	
ENSG00000109339	
ENSG00000131165	
ENSG00000001497	
ENSG00000109339	
ENSG00000087053	
ENSG00000121644	NR_123735
ENSG00000121644	NR_123736
ENSG00000131165	
ENSG00000001497	NR_164681
ENSG00000087053	
ENSG00000131165	
ENSG00000254678	
ENSG00000109339	
ENSG00000001497	
ENSG00000121644	
ENSG00000131165	
ENSG00000001497	
ENSG00000121644	
ENSG00000109339	
ENSG00000131165	
ENSG00000001497	
ENSG00000151092	
ENSG00000121644	
ENSG00000131165	
ENSG00000109339	
ENSG00000001497	
ENSG00000135164	NR_024549
ENSG00000105447	
ENSG00000131165	
ENSG00000001497	
ENSG00000109339	
ENSG00000151092	
ENSG00000092036	
ENSG00000109339	
ENSG00000001497	
ENSG00000131165	
ENSG00000131165	
ENSG00000001497	
ENSG00000131165	
ENSG00000001497	
ENSG00000132507	
ENSG00000135164	NR_024550
ENSG00000131165	
ENSG00000151092	
ENSG00000183765	
ENSG00000001497	
ENSG00000151092	
ENSG00000131165	
ENSG00000109339	
ENSG00000132507	
ENSG00000001497	
ENSG00000168487	
ENSG00000131165	NR_046418
ENSG00000001497	
ENSG00000131165	
ENSG00000001497	
ENSG00000109339	
ENSG00000131165	
ENSG00000001497	
ENSG00000131165	
ENSG00000001497	
ENSG00000109339	
ENSG00000001497	
ENSG00000109339	
ENSG00000001497	
ENSG00000131165	
ENSG00000132507	
ENSG00000281270	
ENSG00000183765	
ENSG00000131165	
ENSG00000280612	NR_125849
ENSG00000131165	
ENSG00000151092	
ENSG00000109339	
ENSG00000281841	
ENSG00000132507	
ENSG00000131165	
ENSG00000109339	
ENSG00000131165	
ENSG00000109339	
ENSG00000131165	
ENSG00000204574	
ENSG00000109339	
ENSG00000132507	
ENSG00000151092	
ENSG00000109339	
ENSG00000151092	
ENSG00000109339	
ENSG00000151092	
ENSG00000281054	
ENSG00000262826	
ENSG00000151092	
ENSG00000281853	
ENSG00000109339	
ENSG00000150281	NR_165660
ENSG00000280814	
ENSG00000132507	
ENSG00000151092	
ENSG00000109339	
ENSG00000262826	
ENSG00000150281	
ENSG00000204574	
ENSG00000132507	
ENSG00000151092	
ENSG00000109339	
ENSG00000109339	
ENSG00000262826	
ENSG00000204574	
ENSG00000132507	
ENSG00000135164	
ENSG00000151092	
ENSG00000109339	
ENSG00000151092	
ENSG00000135164	
ENSG00000132507	
ENSG00000262826	
ENSG00000151092	
ENSG00000105447	
ENSG00000204574	
ENSG00000105447	
ENSG00000262826	
ENSG00000109339	
ENSG00000151092	
ENSG00000155714	
ENSG00000109339	
ENSG00000204574	
ENSG00000262826	
ENSG00000109339	
ENSG00000262826	
ENSG00000204574	
ENSG00000109339	
ENSG00000151092	
ENSG00000262826	
ENSG00000155714	
ENSG00000182324	
ENSG00000262826	
ENSG00000109339	
ENSG00000188158	
ENSG00000109339	
ENSG00000262025	
ENSG00000109339	
ENSG00000182324	
ENSG00000188158	
ENSG00000204574	
ENSG00000109339	
ENSG00000263275	
ENSG00000151092	
ENSG00000230269	NR_038295
ENSG00000268530	
ENSG00000168092	
ENSG00000230269	
ENSG00000109339	
ENSG00000230269	NR_038296
ENSG00000262299	
ENSG00000109339	
ENSG00000268530	NR_186576
ENSG00000109339	
ENSG00000132321	NR_073043
ENSG00000188158	
ENSG00000268530	
ENSG00000151092	
ENSG00000262767	
ENSG00000268530	
ENSG00000151092	
ENSG00000109339	
ENSG00000188158	
ENSG00000155714	
ENSG00000151092	
ENSG00000109339	
ENSG00000268530	
ENSG00000188158	
ENSG00000109339	
ENSG00000188158	
ENSG00000213872	
ENSG00000188158	
ENSG00000268465	
ENSG00000109339	
ENSG00000188158	
ENSG00000188158	
ENSG00000287603	
ENSG00000227645	
ENSG00000213871	
ENSG00000109339	
ENSG00000109339	
ENSG00000151093	
ENSG00000147145	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000151093	
ENSG00000109339	
ENSG00000147145	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000151093	
ENSG00000132321	
ENSG00000168092	
ENSG00000109339	
ENSG00000082269	
ENSG00000147145	
ENSG00000109339	
ENSG00000147145	
ENSG00000109339	
ENSG00000168092	NR_110282
ENSG00000132321	
ENSG00000214961	
ENSG00000109339	
ENSG00000132321	
ENSG00000168092	NR_110268
ENSG00000109339	
ENSG00000132321	
ENSG00000132321	
ENSG00000109339	
ENSG00000168092	
ENSG00000261992	
ENSG00000109339	
ENSG00000263130	
ENSG00000132321	
ENSG00000168092	NR_110269
ENSG00000088002	
ENSG00000109339	
ENSG00000151093	NR_026937
ENSG00000109339	
ENSG00000132321	
ENSG00000168092	
ENSG00000109339	
ENSG00000168092	
ENSG00000109339	
ENSG00000109339	
ENSG00000132321	
ENSG00000109339	
ENSG00000088002	
ENSG00000109339	
ENSG00000132321	
ENSG00000088002	
ENSG00000109339	
ENSG00000088002	
ENSG00000286358	
ENSG00000109339	
ENSG00000135164	
ENSG00000234235	NR_033346
ENSG00000151093	
ENSG00000109339	
ENSG00000177202	
ENSG00000109339	
ENSG00000109339	
ENSG00000235035	
ENSG00000135164	
ENSG00000286152	
ENSG00000109339	
ENSG00000275045	NR_164749
ENSG00000275045	NR_164750
ENSG00000135164	
ENSG00000151093	
ENSG00000236878	
ENSG00000109339	
ENSG00000275045	
ENSG00000227430	
ENSG00000151093	
ENSG00000109339	
ENSG00000109339	
ENSG00000135164	
ENSG00000275045	NR_164751
ENSG00000275045	NR_164752
ENSG00000151093	
ENSG00000109339	
ENSG00000151093	
ENSG00000275045	
ENSG00000183765	
ENSG00000109339	
ENSG00000275045	
ENSG00000109339	
ENSG00000177519	
ENSG00000183765	
ENSG00000135164	
ENSG00000109339	
ENSG00000135164	
ENSG00000183765	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000230891	
ENSG00000109339	
ENSG00000109339	
ENSG00000230891	NR_034055
ENSG00000063177	
ENSG00000109339	
ENSG00000230891	
ENSG00000135164	
ENSG00000109339	
ENSG00000221120	NR_030410
ENSG00000135164	
ENSG00000109339	
ENSG00000103194	
ENSG00000135164	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000103194	
ENSG00000109339	
ENSG00000135164	
ENSG00000263163	
ENSG00000103194	
ENSG00000109339	
ENSG00000135164	
ENSG00000103194	
ENSG00000109339	
ENSG00000109339	
ENSG00000263163	NR_145826
ENSG00000103194	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000204179	
ENSG00000263163	
ENSG00000135164	
ENSG00000109339	
ENSG00000263163	
ENSG00000135164	
ENSG00000109339	
ENSG00000275045	
ENSG00000109339	
ENSG00000263163	
ENSG00000135164	
ENSG00000109339	
ENSG00000109339	
ENSG00000103194	NR_073578
ENSG00000183765	
ENSG00000263163	
ENSG00000275045	
ENSG00000135164	
ENSG00000109339	
ENSG00000275045	
ENSG00000135164	
ENSG00000263163	
ENSG00000183765	
ENSG00000103194	
ENSG00000109339	
ENSG00000275045	
ENSG00000089041	NR_033953
ENSG00000135164	
ENSG00000263163	
ENSG00000109339	
ENSG00000156531	
ENSG00000183765	
ENSG00000263163	
ENSG00000274434	
ENSG00000109339	
ENSG00000183765	
ENSG00000103194	
ENSG00000174502	
ENSG00000109339	
ENSG00000263163	
ENSG00000109339	
ENSG00000109339	
ENSG00000183765	
ENSG00000103194	NR_073577
ENSG00000109339	
ENSG00000263163	
ENSG00000135164	
ENSG00000263163	
ENSG00000109339	
ENSG00000263163	
ENSG00000135164	
ENSG00000109339	
ENSG00000109339	
ENSG00000103194	
ENSG00000262994	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000135164	
ENSG00000269823	
ENSG00000135164	
ENSG00000103194	
ENSG00000109339	
ENSG00000262710	
ENSG00000183765	
ENSG00000135164	
ENSG00000262469	
ENSG00000109339	
ENSG00000103194	
ENSG00000276295	
ENSG00000135164	
ENSG00000183765	
ENSG00000275531	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000103194	
ENSG00000174502	
ENSG00000135164	
ENSG00000109339	
ENSG00000103194	
ENSG00000109339	
ENSG00000135164	
ENSG00000103194	
ENSG00000109339	
ENSG00000135164	
ENSG00000109339	
ENSG00000103194	
ENSG00000109339	
ENSG00000109339	
ENSG00000103194	
ENSG00000109339	
ENSG00000103194	
ENSG00000183765	
ENSG00000174502	
ENSG00000109339	
ENSG00000109339	
ENSG00000174502	
ENSG00000183765	
ENSG00000103194	
ENSG00000109339	
ENSG00000183765	
ENSG00000109339	
ENSG00000174502	
ENSG00000109339	
ENSG00000109339	
ENSG00000109339	
ENSG00000183765	
ENSG00000174502	
ENSG00000183765	
ENSG00000103811	
ENSG00000063177	
ENSG00000063177	
ENSG00000103811	
ENSG00000250062	
ENSG00000103811	
ENSG00000183765	
ENSG00000103811	
ENSG00000183765	
ENSG00000250062	NR_110879
ENSG00000103811	
ENSG00000183765	
ENSG00000252757	
ENSG00000224286	NR_026957
ENSG00000266515	NR_039657
ENSG00000103811	
ENSG00000149591	
ENSG00000224286	
ENSG00000183765	
ENSG00000251379	
ENSG00000103811	
ENSG00000149591	
ENSG00000183765	
ENSG00000106404	
ENSG00000183765	
ENSG00000213790	
ENSG00000184983	
ENSG00000184983	
ENSG00000149591	
ENSG00000184983	
ENSG00000270083	
ENSG00000149591	
ENSG00000156531	
ENSG00000106404	
ENSG00000143195	
ENSG00000149591	
ENSG00000156531	
ENSG00000143195	
ENSG00000156531	
ENSG00000106404	
ENSG00000106404	
ENSG00000156531	
ENSG00000149591	
ENSG00000106404	
ENSG00000106404	
ENSG00000156531	
ENSG00000149591	
ENSG00000106404	
ENSG00000156531	
ENSG00000149591	
ENSG00000156531	
ENSG00000156531	
ENSG00000280143	
ENSG00000156531	
ENSG00000106404	
ENSG00000156531	
ENSG00000156531	
ENSG00000092036	
ENSG00000214160	NR_024534
ENSG00000063177	
ENSG00000063177	
ENSG00000063177	NR_073022
ENSG00000103811	
ENSG00000132522	
ENSG00000063177	
ENSG00000092036	
ENSG00000092036	
ENSG00000063177	
ENSG00000167257	
ENSG00000063177	
ENSG00000063177	
ENSG00000214160	NR_024533
ENSG00000132522	
ENSG00000092036	
ENSG00000063177	
ENSG00000063177	
ENSG00000092036	
ENSG00000214160	
ENSG00000214160	
ENSG00000092036	
ENSG00000063177	
ENSG00000214160	
ENSG00000092036	
ENSG00000214160	
ENSG00000165704	
ENSG00000092036	
ENSG00000214160	
ENSG00000063177	
ENSG00000092036	
ENSG00000063177	
ENSG00000092036	
ENSG00000214160	
ENSG00000214160	
ENSG00000092036	
ENSG00000063177	
ENSG00000165704	
ENSG00000165704	
ENSG00000092036	
ENSG00000268093	
ENSG00000226107	
ENSG00000268093	
ENSG00000216001	NR_030587
ENSG00000092036	
ENSG00000199132	NR_029962
ENSG00000207755	NR_030227
ENSG00000214160	
ENSG00000268093	
ENSG00000207784	NR_030399
ENSG00000092036	
ENSG00000214160	
ENSG00000092036	
ENSG00000092036	
ENSG00000214160	
ENSG00000092036	
ENSG00000196652	
ENSG00000214160	
ENSG00000092036	
ENSG00000214160	
ENSG00000100197	
ENSG00000092036	
ENSG00000196652	
ENSG00000092036	
ENSG00000223749	NR_024607
ENSG00000103811	
ENSG00000103811	
ENSG00000139914	
ENSG00000103811	
ENSG00000223749	
ENSG00000103811	
ENSG00000223749	
ENSG00000223749	
ENSG00000139914	
ENSG00000103811	
ENSG00000284753	
ENSG00000103811	
ENSG00000165762	
ENSG00000196652	
ENSG00000223749	
ENSG00000165762	
ENSG00000132522	
ENSG00000223749	
ENSG00000278613	
ENSG00000103811	
ENSG00000223749	
ENSG00000165762	
ENSG00000223749	
ENSG00000103811	
ENSG00000103811	
ENSG00000196652	
ENSG00000223749	
ENSG00000103811	
ENSG00000132522	
ENSG00000165762	
ENSG00000278613	
ENSG00000103811	
ENSG00000223749	
ENSG00000103811	
ENSG00000208005	NR_030228
ENSG00000103811	
ENSG00000284231	NR_029946
ENSG00000132522	
ENSG00000278613	
ENSG00000103811	
ENSG00000103811	
ENSG00000227060	
ENSG00000132522	
ENSG00000227060	
ENSG00000103811	
ENSG00000132522	
ENSG00000227060	
ENSG00000227060	
ENSG00000103811	
ENSG00000103811	
ENSG00000227060	
ENSG00000103811	
ENSG00000227060	NR_038998
ENSG00000103811	
ENSG00000227060	
ENSG00000103811	
ENSG00000227060	
ENSG00000103811	
ENSG00000168487	
ENSG00000103811	
ENSG00000143195	
ENSG00000103811	
ENSG00000103811	
ENSG00000103811	
ENSG00000278613	
ENSG00000103811	
ENSG00000165379	NR_144389
ENSG00000165379	NR_144388
ENSG00000103811	
ENSG00000165379	
ENSG00000103811	
ENSG00000170965	
ENSG00000165379	
ENSG00000103811	
ENSG00000170965	
ENSG00000132522	
ENSG00000165379	
ENSG00000170965	
ENSG00000143195	
