name	source	ensembl_gene	ensembl_source
NM_000093	Ensembl.RefSeq_mRNA:190692[1]	ENSG00000130635	Ensembl.RefSeq_mRNA:190692[1>0]
NM_000094	Ensembl.RefSeq_mRNA:189909[1]	ENSG00000114270	Ensembl.RefSeq_mRNA:189909[1>0]
NM_000095	Ensembl.RefSeq_mRNA:244012[1]	ENSG00000105664	Ensembl.RefSeq_mRNA:244012[1>0]
NM_000096	Ensembl.RefSeq_mRNA:284070[1]	ENSG00000047457	Ensembl.RefSeq_mRNA:284070[1>0]
NM_000097	Ensembl.RefSeq_mRNA:289877[1]	ENSG00000080819	Ensembl.RefSeq_mRNA:289877[1>0]
NM_000098	Ensembl.RefSeq_mRNA:56713[1]	ENSG00000157184	Ensembl.RefSeq_mRNA:56713[1>0]
NM_000099	Ensembl.RefSeq_mRNA:12361[1]	ENSG00000101439	Ensembl.RefSeq_mRNA:12361[1>0]
NM_000100	Ensembl.RefSeq_mRNA:41258[1]	ENSG00000160213	Ensembl.RefSeq_mRNA:41258[1>0]
NM_000101	Ensembl.RefSeq_mRNA:202031[1]	ENSG00000051523	Ensembl.RefSeq_mRNA:202031[1>0]
NM_000102	Ensembl.RefSeq_mRNA:149708[1]	ENSG00000148795	Ensembl.RefSeq_mRNA:149708[1>0]
NM_000103	Ensembl.RefSeq_mRNA:180355[1]	ENSG00000137869	Ensembl.RefSeq_mRNA:180355[1>0]
NM_000104	Ensembl.RefSeq_mRNA:298933[1]	ENSG00000138061	Ensembl.RefSeq_mRNA:298933[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000275211	Ensembl.RefSeq_mRNA:87282[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000280905	Ensembl.RefSeq_mRNA:88243[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000282966	Ensembl.RefSeq_mRNA:88291[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000283284	Ensembl.RefSeq_mRNA:88607[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000272532	Ensembl.RefSeq_mRNA:92040[1>0]
NM_000106	Ensembl.RefSeq_mRNA:87282[1]	ENSG00000100197	Ensembl.RefSeq_mRNA:107414[1>0]
NM_000107	Ensembl.RefSeq_mRNA:255553[1]	ENSG00000134574	Ensembl.RefSeq_mRNA:255553[1>0]
NM_000108	Ensembl.RefSeq_mRNA:181742[1]	ENSG00000091140	Ensembl.RefSeq_mRNA:181742[1>0]
NM_000109	Ensembl.RefSeq_mRNA:159839[1]	ENSG00000198947	Ensembl.RefSeq_mRNA:159839[1>0]
NM_000110	Ensembl.RefSeq_mRNA:75784[1]	ENSG00000188641	Ensembl.RefSeq_mRNA:75784[1>0]
NM_000111	Ensembl.RefSeq_mRNA:205945[1]	ENSG00000091138	Ensembl.RefSeq_mRNA:205945[1>0]
NM_000112	Ensembl.RefSeq_mRNA:256432[1]	ENSG00000155850	Ensembl.RefSeq_mRNA:256432[1>0]
NM_000113	Ensembl.RefSeq_mRNA:161853[1]	ENSG00000136827	Ensembl.RefSeq_mRNA:161853[1>0]
NM_000115	Ensembl.RefSeq_mRNA:36815[1]	ENSG00000136160	Ensembl.RefSeq_mRNA:36815[1>0]
