name	source	ensembl_gene	ensembl_source
ENSG00000197183	Ensembl:110655[0]	ENSG00000197183	Ensembl:110655[0]
ENSG00000197184	Ensembl.Genes:40626[2]	ENSG00000197184	Ensembl.Genes:40626[2]
ENSG00000197185	Ensembl:39940[0]	ENSG00000197185	Ensembl:39940[0]
ENSG00000197186	Ensembl.Genes:40628[2]	ENSG00000211619	Ensembl.Genes:374488[0>2];Ensembl.Genes:374488[2]
ENSG00000197187	Ensembl.Genes:40629[2]	ENSG00000197187	Ensembl.Genes:40629[2]
ENSG00000197188	Ensembl.Genes:40630[2]	ENSG00000197188	Ensembl.Genes:40630[2]
ENSG00000197189	Ensembl.Genes:40631[2]	ENSG00000197189	Ensembl.Genes:40631[2]
ENSG00000197190	Ensembl.Genes:40632[2]	ENSG00000197190	Ensembl.Genes:40632[2]
ENSG00000197191	Ensembl:172534[0]	ENSG00000197191	Ensembl:172534[0]
ENSG00000197192	Ensembl.Genes:40634[2]	ENSG00000197192	Ensembl.Genes:40634[2]
ENSG00000197193	Ensembl.Genes:40635[2]	ENSG00000197193	Ensembl.Genes:40635[2]
ENSG00000197194	Ensembl.Genes:40636[2]	ENSG00000222003	Ensembl.Genes:374502[0>2];Ensembl.Genes:56036[2]
ENSG00000197194	Ensembl.Genes:40636[2]	ENSG00000222027	Ensembl.Genes:374503[0>2];Ensembl.Genes:56059[2]
ENSG00000197195	Ensembl.Genes:40637[2]	ENSG00000197195	Ensembl.Genes:40637[2]
ENSG00000197196	Ensembl.Genes:40638[2]	ENSG00000197196	Ensembl.Genes:40638[2]
ENSG00000197197	Ensembl.Genes:40639[2]	ENSG00000197197	Ensembl.Genes:40639[2]
ENSG00000197198	Ensembl.Genes:40640[2]	ENSG00000197198	Ensembl.Genes:40640[2]
ENSG00000197199	Ensembl.Genes:40641[2]	ENSG00000197199	Ensembl.Genes:40641[2]
ENSG00000197200	Ensembl.Genes:40642[2]	ENSG00000197200	Ensembl.Genes:40642[2]
ENSG00000197201	Ensembl.Genes:40643[2]	ENSG00000197201	Ensembl.Genes:40643[2]
ENSG00000197202	Ensembl.Genes:40644[2]	ENSG00000197202	Ensembl.Genes:40644[2]
ENSG00000197203	Ensembl.Genes:40645[2]	ENSG00000197203	Ensembl.Genes:40645[2]
ENSG00000197204	Ensembl.Genes:40646[2]	ENSG00000197204	Ensembl.Genes:40646[2]
ENSG00000197205	Ensembl.Genes:40647[2]	ENSG00000197205	Ensembl.Genes:40647[2]
ENSG00000197206	Ensembl.Genes:40648[2]	ENSG00000197206	Ensembl.Genes:40648[2]
ENSG00000197208	Ensembl:217360[0]	ENSG00000197208	Ensembl:217360[0]
ENSG00000197210	Ensembl:65595[0]	ENSG00000197210	Ensembl:65595[0]
ENSG00000197211	Ensembl.Genes:40651[2]	ENSG00000197211	Ensembl.Genes:40651[2]
ENSG00000197212	Ensembl.Genes:40652[2]	ENSG00000197212	Ensembl.Genes:40652[2]
ENSG00000197213	Ensembl:199937[0]	ENSG00000197213	Ensembl:199937[0]
ENSG00000197214	Ensembl:85068[0]	ENSG00000197214	Ensembl:85068[0]
ENSG00000197215	Ensembl.Genes:40655[2]	ENSG00000197215	Ensembl.Genes:40655[2]
ENSG00000197216	Ensembl.Genes:40656[2]	ENSG00000197216	Ensembl.Genes:40656[2]
ENSG00000197217	Ensembl:14449[0]	ENSG00000197217	Ensembl:14449[0]
ENSG00000197218	Ensembl.Genes:40658[2]	ENSG00000197218	Ensembl.Genes:40658[2]
ENSG00000197220	Ensembl.Genes:40659[2]	ENSG00000197220	Ensembl.Genes:40659[2]
ENSG00000197221	Ensembl.Genes:40660[2]	ENSG00000197221	Ensembl.Genes:40660[2]
ENSG00000197222	Ensembl.Genes:40661[2]	ENSG00000197222	Ensembl.Genes:40661[2]
ENSG00000197223	Ensembl:176063[0]	ENSG00000197223	Ensembl:176063[0]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000203599	Ensembl.Genes:374579[0>2];Ensembl.Genes:42691[2]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205163	Ensembl.Genes:374580[0>2];Ensembl.Genes:44255[2]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205933	Ensembl.Genes:374581[0>2];Ensembl.Genes:45025[2]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205934	Ensembl.Genes:374582[0>2];Ensembl.Genes:45026[2]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205935	Ensembl.Genes:374583[0>2];Ensembl.Genes:45027[2]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205936	Ensembl.Genes:374584[0>2];Ensembl:1259[0]
ENSG00000197224	Ensembl.Genes:40663[2]	ENSG00000205937	Ensembl.Genes:374585[0>2];Ensembl:207136[0]
ENSG00000197225	Ensembl.Genes:40664[2]	ENSG00000197225	Ensembl.Genes:40664[2]
ENSG00000197226	Ensembl:216632[0]	ENSG00000197226	Ensembl:216632[0]
ENSG00000197227	Ensembl.Genes:40666[2]	ENSG00000197227	Ensembl.Genes:40666[2]
ENSG00000197228	Ensembl.Genes:40667[2]	ENSG00000197228	Ensembl.Genes:40667[2]
ENSG00000197229	Ensembl.Genes:40668[2]	ENSG00000197229	Ensembl.Genes:40668[2]
ENSG00000197231	Ensembl.Genes:40669[2]	ENSG00000197231	Ensembl.Genes:40669[2]
ENSG00000197232	Ensembl.Genes:40670[2]	ENSG00000197232	Ensembl.Genes:40670[2]
ENSG00000197233	Ensembl:102864[0]	ENSG00000197233	Ensembl:102864[0]
ENSG00000197235	Ensembl.Genes:40672[2]	ENSG00000197235	Ensembl.Genes:40672[2]
ENSG00000197236	Ensembl.Genes:40673[2]	ENSG00000197236	Ensembl.Genes:40673[2]
ENSG00000197237	Ensembl.Genes:40674[2]	ENSG00000197237	Ensembl.Genes:40674[2]
ENSG00000197238	Ensembl:149372[0]	ENSG00000197238	Ensembl:149372[0]
