name	source	ensembl_gene	ensembl_source
Dlx5	MGI:23996[13];MGI:23996[13|6>12|0];Ensembl.MGI:11218[1>0]	ENSMUSG00000029755	SCENIC:178[0];MGI:23996[13];MGI:23996[13|6>12|0];Ensembl.MGI:11218[1>0]
Dlx6	MGI:86121[13|6];MGI:86121[13|6>12|0];Ensembl.MGI:10931[1>0]	ENSMUSG00000029754	SCENIC:706[0];MGI:86121[13|6];MGI:86121[13|6>12|0];Ensembl.MGI:10931[1>0]
Dmap1	MGI:4650[13];MGI:4650[13|6>12|0];Ensembl.MGI:49247[1>0]	ENSMUSG00000009640	SCENIC:1440[0];MGI:4650[13];MGI:4650[13|6>12|0];Ensembl.MGI:49247[1>0]
Dmbx1	MGI:86142[11];MGI:86142[13|6>12|0];Ensembl.MGI:51403[1>0]	ENSMUSG00000028707	SCENIC:171[0];MGI:86142[11];MGI:86142[13|6>12|0];Ensembl.MGI:51403[1>0]
Dmc1	MGI:84778[11];MGI:86145[13|6>12|0];Ensembl.MGI:39588[1>0]	ENSMUSG00000022429	SCENIC:683[0];MGI:84778[11];MGI:86145[13|6>12|0];Ensembl.MGI:39588[1>0]
Dmrt1	MGI:86166[13|6];MGI:86166[13|6>12|0];Ensembl.MGI:2243[1>0]	ENSMUSG00000024837	SCENIC:530[0];MGI:86166[13|6];MGI:86166[13|6>12|0];Ensembl.MGI:2243[1>0]
Dmrt2	MGI:569063[13];MGI:86168[13|6>12|0];Ensembl.MGI:2253[1>0]	ENSMUSG00000048138	SCENIC:797[0];MGI:569063[13];MGI:86168[13|6>12|0];Ensembl.MGI:2253[1>0]
Dmrt3	MGI:86169[13|6];MGI:86169[13|6>12|0];Ensembl.MGI:2244[1>0]	ENSMUSG00000042372	SCENIC:798[0];MGI:86169[13|6];MGI:86169[13|6>12|0];Ensembl.MGI:2244[1>0]
Dmrta1	MGI:86170[13|6];MGI:86170[13|6>12|0];Ensembl.MGI:26766[1>0]	ENSMUSG00000043753	SCENIC:799[0];MGI:86170[13|6];MGI:86170[13|6>12|0];Ensembl.MGI:26766[1>0]
Dmrta2	MGI:86171[13|6];MGI:86171[13|6>12|0];Ensembl.MGI:15853[1>0]	ENSMUSG00000047143	SCENIC:800[0];MGI:86171[13|6];MGI:86171[13|6>12|0];Ensembl.MGI:15853[1>0]
Dmrtb1	MGI:188973[13];MGI:86173[13|6>12|0];Ensembl.MGI:53342[1>0]	ENSMUSG00000028610	SCENIC:531[0];MGI:188973[13];MGI:86173[13|6>12|0];Ensembl.MGI:53342[1>0]
Dmrtc2	MGI:14356[13];MGI:14356[13|6>12|0];Ensembl.MGI:56008[1>0]	ENSMUSG00000011349	SCENIC:298[0];MGI:14356[13];MGI:14356[13|6>12|0];Ensembl.MGI:56008[1>0]
Dnajc21	MGI:12682[13];MGI:12682[13|6>12|0];Ensembl.MGI:7884[1>0]	ENSMUSG00000044224	SCENIC:295[0];MGI:12682[13];MGI:12682[13|6>12|0];Ensembl.MGI:7884[1>0]
Dnmt1	MGI:169342[13];MGI:86346[13|6>12|0];Ensembl.MGI:24126[1>0]	ENSMUSG00000004099	SCENIC:1025[0];MGI:169342[13];MGI:86346[13|6>12|0];Ensembl.MGI:24126[1>0]
Dnmt3a	MGI:29002[13];MGI:29002[13|6>12|0];Ensembl.MGI:32005[1>0]	ENSMUSG00000020661	SCENIC:1441[0];MGI:29002[13];MGI:29002[13|6>12|0];Ensembl.MGI:32005[1>0]
Dnttip1	MGI:16331[13];MGI:16331[13|6>12|0];Ensembl.MGI:41347[1>0]	ENSMUSG00000017299	SCENIC:1175[0];MGI:16331[13];MGI:16331[13|6>12|0];Ensembl.MGI:41347[1>0]
Dpf1	MGI:174559[13];MGI:86533[13|6>12|0];Ensembl.MGI:54495[1>0]	ENSMUSG00000030584	SCENIC:1036[0];MGI:174559[13];MGI:86533[13|6>12|0];Ensembl.MGI:54495[1>0]
Dpf2	MGI:7243[13];MGI:7243[13|6>12|0];Ensembl.MGI:28031[1>0]	ENSMUSG00000024826	SCENIC:1003[0];MGI:7243[13];MGI:7243[13|6>12|0];Ensembl.MGI:28031[1>0]
Dr1	MGI:6269[13];MGI:6269[13|6>12|0];Ensembl.MGI:16608[1>0]	ENSMUSG00000029265	SCENIC:1442[0];MGI:6269[13];MGI:6269[13|6>12|0];Ensembl.MGI:16608[1>0]
Drap1	MGI:8135[13];MGI:8135[13|6>12|0];Ensembl.MGI:2603[1>0]	ENSMUSG00000024914	SCENIC:945[0];MGI:8135[13];MGI:8135[13|6>12|0];Ensembl.MGI:2603[1>0]
Dtl	MGI:9832[13];MGI:9832[13|6>12|0];Ensembl.MGI:29770[1>0]	ENSMUSG00000037474	SCENIC:1443[0];MGI:9832[13];MGI:9832[13|6>12|0];Ensembl.MGI:29770[1>0]
Dus3l	MGI:25608[13];MGI:25608[13|6>12|0];Ensembl.MGI:44248[1>0]	ENSMUSG00000007603	SCENIC:1444[0];MGI:25608[13];MGI:25608[13|6>12|0];Ensembl.MGI:44248[1>0]
Dusp22	MGI:3698[13];MGI:3698[13|6>12|0];Ensembl.MGI:8703[1>0]	ENSMUSG00000069255	SCENIC:1445[0];MGI:3698[13];MGI:3698[13|6>12|0];Ensembl.MGI:8703[1>0]
Dusp26	MGI:7929[13];MGI:7929[13|6>12|0];Ensembl.MGI:29127[1>0]	ENSMUSG00000039661	SCENIC:1446[0];MGI:7929[13];MGI:7929[13|6>12|0];Ensembl.MGI:29127[1>0]
Duxbl1	MGI:3885[13];MGI:3885[13|6>12|0];Ensembl.MGI:32729[1>0]	ENSMUSG00000048502	SCENIC:228[0];MGI:3885[13];MGI:3885[13|6>12|0];Ensembl.MGI:32729[1>0]
