Gene stable ID	UCSC Stable ID
ENSMUSG00000044816	
ENSMUSG00000058589	
ENSMUSG00000111543	
ENSMUSG00000058589	
ENSMUSG00000035266	
ENSMUSG00000044816	
ENSMUSG00000058589	
ENSMUSG00000035266	
ENSMUSG00000015149	
ENSMUSG00000035266	
ENSMUSG00000029843	
ENSMUSG00000015149	
ENSMUSG00000035266	
ENSMUSG00000015149	
ENSMUSG00000029843	
ENSMUSG00000035266	
ENSMUSG00000058589	
ENSMUSG00000029843	
ENSMUSG00000035266	
ENSMUSG00000035266	
ENSMUSG00000058589	
ENSMUSG00000035266	
ENSMUSG00000020422	
ENSMUSG00000047420	
ENSMUSG00000059890	
ENSMUSG00000035266	
ENSMUSG00000020422	
ENSMUSG00000107341	
ENSMUSG00000035266	
ENSMUSG00000058589	
ENSMUSG00000058589	
ENSMUSG00000058589	
ENSMUSG00000020422	
ENSMUSG00000058589	
ENSMUSG00000020422	
ENSMUSG00000058589	
ENSMUSG00000020422	
ENSMUSG00000029840	
ENSMUSG00000029840	
ENSMUSG00000020422	
ENSMUSG00002075316	
ENSMUSG00000107110	
ENSMUSG00000059890	
ENSMUSG00000092888	
ENSMUSG00000107875	
ENSMUSG00000034557	
ENSMUSG00000051735	
ENSMUSG00000108275	
ENSMUSG00000034557	
ENSMUSG00000051735	
ENSMUSG00000016833	
ENSMUSG00000051735	
ENSMUSG00000051735	
ENSMUSG00000025950	
ENSMUSG00000016833	
ENSMUSG00000059890	
ENSMUSG00000051735	
ENSMUSG00000034557	
ENSMUSG00000051735	
ENSMUSG00000016833	
ENSMUSG00000082374	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000016833	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000016833	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000016833	
ENSMUSG00000025950	
ENSMUSG00000104761	
ENSMUSG00000059890	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000025950	
ENSMUSG00000059890	
ENSMUSG00000059890	
ENSMUSG00000059890	
ENSMUSG00000035234	
ENSMUSG00000111241	
ENSMUSG00000025949	
ENSMUSG00000028568	
ENSMUSG00000028568	
ENSMUSG00000028568	
ENSMUSG00000028568	
ENSMUSG00000028568	
ENSMUSG00000002033	
ENSMUSG00000028568	
ENSMUSG00000002033	
ENSMUSG00000002033	
ENSMUSG00000028567	
ENSMUSG00000028567	
ENSMUSG00000028567	
ENSMUSG00000073775	
ENSMUSG00000020014	
ENSMUSG00000025949	
ENSMUSG00000025949	
ENSMUSG00000020014	
ENSMUSG00000025949	
ENSMUSG00000035234	
ENSMUSG00000025949	
ENSMUSG00000035234	
ENSMUSG00000020014	
ENSMUSG00000035234	
ENSMUSG00000032094	
ENSMUSG00000020014	
ENSMUSG00000035234	
ENSMUSG00000032094	
ENSMUSG00000035234	
ENSMUSG00000003411	
ENSMUSG00000032094	
ENSMUSG00000035234	
ENSMUSG00000020014	
ENSMUSG00000003411	
ENSMUSG00000035234	
ENSMUSG00000035234	
ENSMUSG00000003411	
ENSMUSG00000020014	
ENSMUSG00000020014	
ENSMUSG00000105607	
ENSMUSG00000003411	
ENSMUSG00000020014	
ENSMUSG00000105755	
ENSMUSG00000082699	
ENSMUSG00000077354	
ENSMUSG00000029314	
ENSMUSG00000086483	
ENSMUSG00000020014	
ENSMUSG00002076737	
ENSMUSG00000020014	
ENSMUSG00000020014	
ENSMUSG00000085837	
ENSMUSG00000085837	
ENSMUSG00000085837	
ENSMUSG00000032093	
ENSMUSG00000032093	
ENSMUSG00000040463	
ENSMUSG00000032093	
ENSMUSG00000032093	
ENSMUSG00000111203	
ENSMUSG00000111690	
ENSMUSG00000032092	
ENSMUSG00000032092	
ENSMUSG00000015165	
ENSMUSG00000040463	
ENSMUSG00000040463	
ENSMUSG00000032092	
ENSMUSG00000040463	
ENSMUSG00000040463	
ENSMUSG00000040463	
ENSMUSG00000029314	
ENSMUSG00000040463	
ENSMUSG00000040463	
ENSMUSG00000015165	
ENSMUSG00000029314	
ENSMUSG00000029314	
ENSMUSG00000015165	
ENSMUSG00000029314	
ENSMUSG00000106178	
ENSMUSG00000015165	
ENSMUSG00000032092	
ENSMUSG00000015165	
ENSMUSG00000106255	
ENSMUSG00000032092	
ENSMUSG00000052798	
ENSMUSG00000110899	
ENSMUSG00000015165	
ENSMUSG00000015165	
ENSMUSG00000042810	
ENSMUSG00000042810	
ENSMUSG00000042810	
ENSMUSG00000042810	
ENSMUSG00000070305	
ENSMUSG00000042810	
ENSMUSG00000015165	
ENSMUSG00000015165	
ENSMUSG00000042810	
ENSMUSG00000042810	
ENSMUSG00000015165	
ENSMUSG00000070305	
ENSMUSG00000015165	
ENSMUSG00000070305	
ENSMUSG00000040447	
ENSMUSG00000042810	
ENSMUSG00000015165	
ENSMUSG00000070305	
ENSMUSG00000015165	
ENSMUSG00000070305	
ENSMUSG00000109420	
ENSMUSG00000042810	
ENSMUSG00000040447	
ENSMUSG00000042810	
ENSMUSG00000053898	
ENSMUSG00000040447	
ENSMUSG00002076877	uc291eeo.1
ENSMUSG00000040447	
ENSMUSG00000040447	
ENSMUSG00000061979	
ENSMUSG00000040447	
ENSMUSG00000061979	
ENSMUSG00000061979	
ENSMUSG00000020798	
ENSMUSG00000104195	
ENSMUSG00000104195	
ENSMUSG00000025949	
ENSMUSG00000025949	
ENSMUSG00000025949	
ENSMUSG00000053898	
ENSMUSG00000025949	
ENSMUSG00000053898	
ENSMUSG00000025949	
ENSMUSG00000053898	
ENSMUSG00000053898	
ENSMUSG00000015942	
ENSMUSG00000052798	
ENSMUSG00000025949	
ENSMUSG00000053898	
ENSMUSG00000083039	
ENSMUSG00000053898	
ENSMUSG00000052798	
ENSMUSG00000081643	
ENSMUSG00000048534	
ENSMUSG00000048534	
ENSMUSG00000048534	
ENSMUSG00000052798	
ENSMUSG00000048534	
ENSMUSG00000052798	
ENSMUSG00000048534	
ENSMUSG00000052798	
ENSMUSG00000068551	
ENSMUSG00000052798	
ENSMUSG00000048534	
ENSMUSG00000068551	
ENSMUSG00000068551	
ENSMUSG00000048534	
ENSMUSG00000068551	
ENSMUSG00000074385	
ENSMUSG00000074385	
ENSMUSG00000068551	
ENSMUSG00000111070	
ENSMUSG00000068551	
ENSMUSG00000068551	
ENSMUSG00000020798	
ENSMUSG00000068551	
ENSMUSG00000068551	
ENSMUSG00000020798	
ENSMUSG00000070304	
ENSMUSG00000081675	
ENSMUSG00000068551	
ENSMUSG00000068551	
ENSMUSG00000053964	
ENSMUSG00000015942	
ENSMUSG00000015942	
ENSMUSG00000015942	
ENSMUSG00000015942	
ENSMUSG00000015942	
ENSMUSG00002076053	
ENSMUSG00000020794	
ENSMUSG00000053964	
ENSMUSG00000046480	
ENSMUSG00000053964	
ENSMUSG00000025395	
ENSMUSG00000020794	
ENSMUSG00000111811	
ENSMUSG00000111811	
ENSMUSG00000053964	
ENSMUSG00000020794	
ENSMUSG00000053964	
ENSMUSG00000064567	
ENSMUSG00002075341	
ENSMUSG00000025395	
ENSMUSG00000025395	
ENSMUSG00000025395	
ENSMUSG00000053964	
ENSMUSG00000053510	
ENSMUSG00000040033	
ENSMUSG00000053964	
ENSMUSG00000053510	
ENSMUSG00000108930	
ENSMUSG00000053510	
ENSMUSG00000020790	
ENSMUSG00000053522	
ENSMUSG00000053510	
ENSMUSG00000053522	
ENSMUSG00000053510	
ENSMUSG00000053522	
ENSMUSG00000109307	
ENSMUSG00000120001	
ENSMUSG00000108417	
ENSMUSG00000108417	
ENSMUSG00000053510	
ENSMUSG00000119986	
ENSMUSG00000120123	
ENSMUSG00000053510	
ENSMUSG00000109097	
ENSMUSG00000109097	
ENSMUSG00000032091	
ENSMUSG00000109097	
ENSMUSG00000109097	
ENSMUSG00000053510	
ENSMUSG00000053510	
ENSMUSG00000109366	
ENSMUSG00000109366	
ENSMUSG00000053510	
ENSMUSG00000053510	
ENSMUSG00000053510	
ENSMUSG00000076444	
ENSMUSG00000032091	
ENSMUSG00000032091	
ENSMUSG00000032091	
ENSMUSG00000032091	
ENSMUSG00000091659	
ENSMUSG00000091996	
ENSMUSG00000020790	
ENSMUSG00000020790	
ENSMUSG00000020790	
ENSMUSG00000091996	
ENSMUSG00000097277	
ENSMUSG00000091996	
ENSMUSG00000097277	
ENSMUSG00000120916	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000097277	
ENSMUSG00000040033	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000040033	
ENSMUSG00000097277	
ENSMUSG00000040033	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000040033	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000097277	
ENSMUSG00000040033	
ENSMUSG00000097277	
ENSMUSG00000015950	
ENSMUSG00000097277	
ENSMUSG00000040033	
ENSMUSG00000015950	
ENSMUSG00000120217	
ENSMUSG00000029656	
ENSMUSG00000109524	
ENSMUSG00000109524	
ENSMUSG00000029656	
ENSMUSG00000120477	
ENSMUSG00000029656	
ENSMUSG00000035031	
ENSMUSG00000049422	
ENSMUSG00000055159	
ENSMUSG00000055159	
ENSMUSG00000049422	
ENSMUSG00000108778	
ENSMUSG00000032089	
ENSMUSG00000049422	
ENSMUSG00000108778	
ENSMUSG00000108778	
ENSMUSG00000050157	
ENSMUSG00000103887	
ENSMUSG00000032089	
ENSMUSG00000100985	
ENSMUSG00000050157	
ENSMUSG00000032089	
ENSMUSG00000020790	
ENSMUSG00000093722	
ENSMUSG00000000903	
ENSMUSG00000100985	
ENSMUSG00000098361	
ENSMUSG00000025964	
ENSMUSG00000111075	
ENSMUSG00000120558	
ENSMUSG00000120563	
ENSMUSG00000020790	
ENSMUSG00000000903	
ENSMUSG00000120003	
ENSMUSG00000085831	
ENSMUSG00000085831	
ENSMUSG00000082234	
ENSMUSG00000108449	
ENSMUSG00000108449	
ENSMUSG00000108449	
ENSMUSG00000108449	
ENSMUSG00000108513	
ENSMUSG00000108513	
ENSMUSG00000120199	
ENSMUSG00000057778	
ENSMUSG00000035031	
ENSMUSG00000086742	
ENSMUSG00000035031	
ENSMUSG00000057778	
ENSMUSG00000086742	
ENSMUSG00000057778	
ENSMUSG00000086742	
ENSMUSG00000057778	
ENSMUSG00000086742	
ENSMUSG00000086742	
ENSMUSG00000086742	
ENSMUSG00000035031	
ENSMUSG00000097178	
ENSMUSG00000097178	
ENSMUSG00000097178	
ENSMUSG00000097178	
ENSMUSG00000097178	
ENSMUSG00000120590	
ENSMUSG00000033255	
ENSMUSG00000037129	
ENSMUSG00000120115	
ENSMUSG00000033255	
ENSMUSG00000110424	
ENSMUSG00000110424	
ENSMUSG00000110424	
ENSMUSG00000110424	
ENSMUSG00000033255	
ENSMUSG00000120689	
ENSMUSG00000082619	
ENSMUSG00000085923	
ENSMUSG00000085662	
ENSMUSG00000085923	
ENSMUSG00000098817	
ENSMUSG00000085923	
ENSMUSG00000085923	
ENSMUSG00000049764	
ENSMUSG00000097527	
ENSMUSG00000097527	
ENSMUSG00000097527	
ENSMUSG00000097527	
ENSMUSG00000049764	
ENSMUSG00000097527	
ENSMUSG00000086798	
ENSMUSG00000097697	
ENSMUSG00000057729	
ENSMUSG00000097697	
ENSMUSG00000097697	
ENSMUSG00000097697	
ENSMUSG00000120734	
ENSMUSG00000057729	
ENSMUSG00000120042	
ENSMUSG00000057729	
ENSMUSG00000120042	
ENSMUSG00000120042	
ENSMUSG00000057729	
ENSMUSG00000078612	
ENSMUSG00000120042	
ENSMUSG00000057729	
ENSMUSG00000120042	
ENSMUSG00000057729	
ENSMUSG00000078612	
ENSMUSG00000083791	
ENSMUSG00000066705	
ENSMUSG00000066705	
ENSMUSG00000066705	
ENSMUSG00000001151	
ENSMUSG00000101970	
ENSMUSG00000020407	
ENSMUSG00000101970	
ENSMUSG00000028518	
ENSMUSG00000101970	
ENSMUSG00000101970	
ENSMUSG00000020407	
ENSMUSG00000101970	
ENSMUSG00000101970	
ENSMUSG00000029797	
ENSMUSG00000020407	
ENSMUSG00000101970	
ENSMUSG00000101970	
ENSMUSG00000020407	
ENSMUSG00000101970	
ENSMUSG00000101970	
ENSMUSG00000020407	
ENSMUSG00000020407	
ENSMUSG00000101585	
ENSMUSG00000020407	
ENSMUSG00000101585	
ENSMUSG00000020407	
ENSMUSG00000101585	
ENSMUSG00000020407	
ENSMUSG00000101585	
ENSMUSG00000029797	
ENSMUSG00000101585	
ENSMUSG00000101841	
ENSMUSG00000120774	
ENSMUSG00000120780	
ENSMUSG00000108621	
ENSMUSG00000108621	
ENSMUSG00000108621	
ENSMUSG00000108621	
ENSMUSG00000029797	
ENSMUSG00000108621	
ENSMUSG00000097974	
ENSMUSG00000097974	
ENSMUSG00000029797	
ENSMUSG00000097974	
ENSMUSG00000059412	
ENSMUSG00000097974	
ENSMUSG00000029797	
ENSMUSG00000095526	
ENSMUSG00000044211	
ENSMUSG00000028497	
ENSMUSG00000097716	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000039347	
ENSMUSG00000028497	
ENSMUSG00000039347	
ENSMUSG00000059412	
ENSMUSG00000028497	
ENSMUSG00000039347	
ENSMUSG00000059412	
ENSMUSG00000048806	
ENSMUSG00000059412	
ENSMUSG00000096011	
ENSMUSG00000095896	
ENSMUSG00000080964	
ENSMUSG00000073096	
ENSMUSG00000095270	
ENSMUSG00000025964	
ENSMUSG00000078480	
ENSMUSG00000073096	
ENSMUSG00000097585	
ENSMUSG00000073811	
ENSMUSG00000073096	
ENSMUSG00000025964	
ENSMUSG00000083958	
ENSMUSG00000025964	
ENSMUSG00000073096	
ENSMUSG00000073096	
ENSMUSG00000073096	
ENSMUSG00000025964	
ENSMUSG00000118619	
ENSMUSG00000025964	
ENSMUSG00000059412	
ENSMUSG00000025964	
ENSMUSG00000038330	
ENSMUSG00000059412	
ENSMUSG00000009281	
ENSMUSG00000025964	
ENSMUSG00000059412	
ENSMUSG00000025964	
ENSMUSG00000025964	
ENSMUSG00000059412	
ENSMUSG00000025964	
ENSMUSG00000025964	
ENSMUSG00000059412	
ENSMUSG00000087823	
ENSMUSG00000059412	
ENSMUSG00000115378	
ENSMUSG00000038330	
ENSMUSG00000059412	
ENSMUSG00000038330	
ENSMUSG00000059412	
ENSMUSG00000038330	
ENSMUSG00000059412	
ENSMUSG00000111186	
ENSMUSG00000038330	
ENSMUSG00000063376	
ENSMUSG00000081784	
ENSMUSG00000078355	
ENSMUSG00000078354	
ENSMUSG00000100079	
ENSMUSG00000081893	
ENSMUSG00000084192	
ENSMUSG00000070923	
ENSMUSG00000009281	
ENSMUSG00000086074	
ENSMUSG00000069085	
ENSMUSG00000097585	
ENSMUSG00000086074	
ENSMUSG00000086074	
ENSMUSG00000086074	
ENSMUSG00000117268	
ENSMUSG00000009281	
ENSMUSG00000069085	
ENSMUSG00000094618	
ENSMUSG00000009281	
ENSMUSG00000083066	
ENSMUSG00000081501	
ENSMUSG00000009281	
ENSMUSG00000100505	
ENSMUSG00000082789	
ENSMUSG00000094271	
ENSMUSG00000096582	
ENSMUSG00000096591	
ENSMUSG00000052730	
ENSMUSG00000052730	
ENSMUSG00000096854	
ENSMUSG00000004668	
ENSMUSG00000107588	
ENSMUSG00000099545	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000100234	
ENSMUSG00000097585	
ENSMUSG00000101163	
ENSMUSG00000004668	
ENSMUSG00000079469	
ENSMUSG00000052751	
ENSMUSG00000099518	
ENSMUSG00000004668	
ENSMUSG00000097585	
ENSMUSG00000052751	
ENSMUSG00000099420	
ENSMUSG00000052751	
ENSMUSG00000079469	
ENSMUSG00000104137	
ENSMUSG00000081629	
ENSMUSG00000095101	
ENSMUSG00000097585	
ENSMUSG00000082312	
ENSMUSG00000079469	
ENSMUSG00000094648	
ENSMUSG00000052751	
ENSMUSG00000097585	
ENSMUSG00000084045	
ENSMUSG00000025963	
ENSMUSG00000097585	
ENSMUSG00000079469	
ENSMUSG00000097585	
ENSMUSG00000052751	
ENSMUSG00000070908	
ENSMUSG00000097585	
ENSMUSG00000052751	
ENSMUSG00000079469	
ENSMUSG00000097585	
ENSMUSG00000100713	
ENSMUSG00000097585	
ENSMUSG00000052751	
ENSMUSG00000079469	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000100549	
ENSMUSG00000107789	
ENSMUSG00000079469	
ENSMUSG00000097585	
ENSMUSG00000079469	
ENSMUSG00000101252	
ENSMUSG00000001151	
ENSMUSG00000107789	
ENSMUSG00000097585	
ENSMUSG00000050830	
ENSMUSG00000096682	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000001151	
ENSMUSG00000097585	
ENSMUSG00000070904	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000095498	
ENSMUSG00000097585	
ENSMUSG00000007216	
ENSMUSG00000050830	
ENSMUSG00000097585	
ENSMUSG00000054351	
ENSMUSG00000007216	
ENSMUSG00000097585	
ENSMUSG00000050830	
ENSMUSG00000054351	
ENSMUSG00000001151	
ENSMUSG00000097585	
ENSMUSG00000050830	
ENSMUSG00000007216	
ENSMUSG00000045364	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000107640	
ENSMUSG00002076988	
ENSMUSG00000117123	
ENSMUSG00000097585	
ENSMUSG00000065408	
ENSMUSG00000097585	
ENSMUSG00000117251	
ENSMUSG00000097585	
ENSMUSG00000001151	
ENSMUSG00000097585	
ENSMUSG00000077663	uc290mvp.1
ENSMUSG00000097585	
ENSMUSG00000001151	
ENSMUSG00000097585	
ENSMUSG00000053297	
ENSMUSG00000001151	
ENSMUSG00000097585	
ENSMUSG00000070980	uc008sxn.2
ENSMUSG00000001151	
ENSMUSG00000053297	
ENSMUSG00000097585	
ENSMUSG00000053297	
ENSMUSG00000055670	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000053297	
ENSMUSG00000070979	uc008sxo.3
ENSMUSG00000101695	
ENSMUSG00000097585	
ENSMUSG00000025962	
ENSMUSG00000097585	
ENSMUSG00000101695	
ENSMUSG00000097585	
ENSMUSG00000117965	
ENSMUSG00000120244	
ENSMUSG00000097585	
ENSMUSG00000097585	
ENSMUSG00000025962	
ENSMUSG00000074024	
ENSMUSG00000025962	
ENSMUSG00000074024	
ENSMUSG00000025962	
ENSMUSG00000074024	
ENSMUSG00000025962	
ENSMUSG00000074024	
ENSMUSG00000025962	
ENSMUSG00000074024	
ENSMUSG00000025961	
ENSMUSG00000074024	
ENSMUSG00000074024	
ENSMUSG00000080817	
ENSMUSG00000064262	
ENSMUSG00000074024	
ENSMUSG00000032418	
ENSMUSG00000064262	
ENSMUSG00000032418	
ENSMUSG00000110027	
ENSMUSG00000082373	
ENSMUSG00000064262	
ENSMUSG00000110027	
ENSMUSG00000044689	
ENSMUSG00000110027	
ENSMUSG00000098487	
ENSMUSG00000110027	
ENSMUSG00000110027	
ENSMUSG00000032418	
ENSMUSG00000110027	
ENSMUSG00000085894	
ENSMUSG00000032418	
ENSMUSG00000009114	
ENSMUSG00000077704	
ENSMUSG00000102259	
ENSMUSG00000009114	
ENSMUSG00000087475	
ENSMUSG00000087466	
ENSMUSG00002075517	
ENSMUSG00000087475	
ENSMUSG00000089373	
ENSMUSG00000087475	
ENSMUSG00000104120	
ENSMUSG00000100005	
ENSMUSG00000033126	
ENSMUSG00000033126	
ENSMUSG00000033491	
ENSMUSG00000057378	
ENSMUSG00000048234	
ENSMUSG00000100005	
ENSMUSG00000100005	
ENSMUSG00000048234	
ENSMUSG00000100005	
ENSMUSG00000048234	
ENSMUSG00000057378	
ENSMUSG00000048234	
ENSMUSG00000100005	
ENSMUSG00000064936	
ENSMUSG00000102471	
ENSMUSG00000100005	
ENSMUSG00000100005	
ENSMUSG00000100005	
ENSMUSG00000100005	
ENSMUSG00000100005	
ENSMUSG00000057378	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000050967	
ENSMUSG00000057378	
ENSMUSG00000097083	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000057378	
ENSMUSG00000057378	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000057378	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000097023	
ENSMUSG00000001150	
ENSMUSG00000057173	
ENSMUSG00000108722	
ENSMUSG00000057378	
ENSMUSG00000001150	
ENSMUSG00000057378	
ENSMUSG00000108722	
ENSMUSG00000057378	
ENSMUSG00000057173	
ENSMUSG00000057378	
ENSMUSG00000108722	
ENSMUSG00000001150	
ENSMUSG00000091937	
ENSMUSG00000108722	
ENSMUSG00000001150	
ENSMUSG00000108722	
ENSMUSG00000001150	
ENSMUSG00000108722	
ENSMUSG00000057378	
ENSMUSG00000001150	
ENSMUSG00000101634	
ENSMUSG00000101634	
ENSMUSG00000108616	
ENSMUSG00000101634	
ENSMUSG00000108616	
ENSMUSG00000120853	
ENSMUSG00000075148	
ENSMUSG00000033105	
ENSMUSG00000068816	
ENSMUSG00000109284	
ENSMUSG00000068816	
ENSMUSG00000068816	
ENSMUSG00000055027	
ENSMUSG00000111455	
ENSMUSG00000109284	
ENSMUSG00000033105	
ENSMUSG00000109284	
ENSMUSG00000109284	
ENSMUSG00000068815	
ENSMUSG00000109284	
ENSMUSG00000068815	
ENSMUSG00000109284	
ENSMUSG00000109284	
ENSMUSG00000055027	
ENSMUSG00000068815	
ENSMUSG00000109284	
ENSMUSG00000055027	
ENSMUSG00000082227	
ENSMUSG00000108713	
ENSMUSG00000055027	
ENSMUSG00000108713	
ENSMUSG00000108713	
ENSMUSG00000068814	
ENSMUSG00000108713	
ENSMUSG00000068814	
ENSMUSG00000055027	
ENSMUSG00000055027	
ENSMUSG00000083185	
ENSMUSG00000098623	
ENSMUSG00000081908	
ENSMUSG00000086533	
ENSMUSG00000086533	
ENSMUSG00000061875	
ENSMUSG00000086533	
ENSMUSG00000086533	
ENSMUSG00000061875	
ENSMUSG00000082982	
ENSMUSG00000028431	uc012del.1
ENSMUSG00000053714	
ENSMUSG00000053012	
ENSMUSG00000070853	
ENSMUSG00000053012	
ENSMUSG00000053714	
ENSMUSG00000047039	
ENSMUSG00000028431	uc008sxp.3
ENSMUSG00000053012	
ENSMUSG00000047039	
ENSMUSG00000053714	
ENSMUSG00000053714	
ENSMUSG00000053012	
ENSMUSG00000053714	
ENSMUSG00000107749	
ENSMUSG00000045225	
ENSMUSG00000028431	uc290mvr.1
ENSMUSG00000085407	
ENSMUSG00000045225	
ENSMUSG00000121009	
ENSMUSG00000121300	
ENSMUSG00000028431	uc290mvs.1
ENSMUSG00000082056	
ENSMUSG00000073018	uc291fqd.1
ENSMUSG00000108322	
ENSMUSG00000028431	uc290mvu.1
ENSMUSG00000048197	
ENSMUSG00000108322	
ENSMUSG00000028431	uc290mvv.1
ENSMUSG00000108322	
ENSMUSG00000048197	
ENSMUSG00002075696	uc290mvt.1
ENSMUSG00000108322	
ENSMUSG00000108322	
ENSMUSG00000038827	uc290mvw.1
ENSMUSG00000075146	
ENSMUSG00000109006	
ENSMUSG00000075146	
ENSMUSG00000109006	
ENSMUSG00000075146	
ENSMUSG00000109006	
ENSMUSG00000066175	
ENSMUSG00000066175	
ENSMUSG00000108461	
ENSMUSG00000121051	
ENSMUSG00000120237	
ENSMUSG00000120237	
ENSMUSG00000120237	
ENSMUSG00000120471	
ENSMUSG00000120471	
ENSMUSG00000120471	
ENSMUSG00000120977	
ENSMUSG00000120977	
ENSMUSG00000052629	
ENSMUSG00000052629	
ENSMUSG00000038827	uc008sxs.2
ENSMUSG00000120382	
ENSMUSG00000120737	
ENSMUSG00000121090	
ENSMUSG00000053044	
ENSMUSG00000041255	
ENSMUSG00000107855	
ENSMUSG00000107959	
ENSMUSG00000108289	
ENSMUSG00000075145	
ENSMUSG00000074274	
ENSMUSG00000055670	
ENSMUSG00000108289	
ENSMUSG00000038827	uc290mvx.1
ENSMUSG00000075145	
ENSMUSG00000074274	
ENSMUSG00000075145	
ENSMUSG00000074274	
ENSMUSG00000038827	uc290mvy.1
ENSMUSG00000108132	
ENSMUSG00000093660	
ENSMUSG00000086628	
ENSMUSG00000055670	
ENSMUSG00000086628	
ENSMUSG00000075144	
ENSMUSG00000086628	
ENSMUSG00000075144	
ENSMUSG00000108477	
ENSMUSG00000075144	
ENSMUSG00000033105	
ENSMUSG00000055670	
ENSMUSG00000085995	
ENSMUSG00000055670	
ENSMUSG00000075143	
ENSMUSG00000085995	
ENSMUSG00000055670	
ENSMUSG00000033105	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000075142	
ENSMUSG00000033105	
ENSMUSG00000033105	
ENSMUSG00000085995	
ENSMUSG00000062793	
ENSMUSG00000033105	
ENSMUSG00000085995	
ENSMUSG00000033105	
ENSMUSG00000081345	
ENSMUSG00000085995	
ENSMUSG00000055670	
ENSMUSG00000085995	
ENSMUSG00000086241	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000039943	
ENSMUSG00000085995	
ENSMUSG00000055670	
ENSMUSG00000039943	
ENSMUSG00000085995	
ENSMUSG00000039943	
ENSMUSG00000085995	
ENSMUSG00000053977	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000053977	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000009115	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000053977	
ENSMUSG00000085995	
ENSMUSG00000009115	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000085468	
ENSMUSG00000085995	
ENSMUSG00000085995	
ENSMUSG00000085468	
ENSMUSG00000085995	
ENSMUSG00000085468	
ENSMUSG00000085468	
ENSMUSG00000097162	
ENSMUSG00000097162	
ENSMUSG00000094186	
ENSMUSG00000112560	
ENSMUSG00000097162	
ENSMUSG00000094683	
ENSMUSG00000097162	
ENSMUSG00000038816	uc008sxu.3
ENSMUSG00000097415	
ENSMUSG00000038816	uc290mvz.1
ENSMUSG00000097415	
ENSMUSG00000038816	uc290mwa.1
ENSMUSG00000120985	
ENSMUSG00000020193	
ENSMUSG00000063320	
ENSMUSG00000033419	
ENSMUSG00000082875	
ENSMUSG00000087088	
ENSMUSG00000064766	
ENSMUSG00000087088	
ENSMUSG00000087088	
ENSMUSG00000081325	
ENSMUSG00000087088	
ENSMUSG00000002222	
ENSMUSG00002075446	
ENSMUSG00000120135	
ENSMUSG00000038816	uc008sxv.3
ENSMUSG00000002222	
ENSMUSG00000084329	
ENSMUSG00000063320	
ENSMUSG00000033419	
ENSMUSG00000097471	
ENSMUSG00000020191	
ENSMUSG00000063320	
ENSMUSG00000038816	uc290mwb.1
ENSMUSG00000002222	
ENSMUSG00000097471	
ENSMUSG00000063320	
ENSMUSG00000002222	
ENSMUSG00000097471	
ENSMUSG00000038816	uc290mwc.1
ENSMUSG00000097471	
ENSMUSG00000063320	
ENSMUSG00000002222	
ENSMUSG00000038816	uc290mwd.1
ENSMUSG00000121183	
ENSMUSG00000108211	
ENSMUSG00000120896	
ENSMUSG00000038816	uc290mwe.1
ENSMUSG00000108213	
ENSMUSG00000020246	
ENSMUSG00000121201	
