Gene stable ID	RefSeq peptide ID
ENSMUSG00000026280	
ENSMUSG00000020333	NP_001028770
ENSMUSG00000026280	
ENSMUSG00000004630	NP_001359376
ENSMUSG00000004630	NP_001359375
ENSMUSG00000004630	NP_001359381
ENSMUSG00000004630	NP_001359380
ENSMUSG00000004630	NP_001359379
ENSMUSG00000096717	NP_001098020
ENSMUSG00000004630	NP_001359371
ENSMUSG00000004630	NP_001123276
ENSMUSG00000093533	
ENSMUSG00000022208	NP_796023
ENSMUSG00000055762	NP_001398897
ENSMUSG00000055762	NP_001398895
ENSMUSG00000055762	NP_001398896
ENSMUSG00000055762	NP_001398899
ENSMUSG00000055762	NP_001272358
ENSMUSG00000055762	NP_001272359
ENSMUSG00000055762	NP_075729
ENSMUSG00000004630	NP_001359374
ENSMUSG00000004630	NP_001359373
ENSMUSG00000004630	NP_001359377
ENSMUSG00000004630	NP_001359383
ENSMUSG00000004630	NP_001359378
ENSMUSG00000004630	NP_032816
ENSMUSG00000004630	NP_001359385
ENSMUSG00000004630	NP_001359384
ENSMUSG00000004630	NP_001359382
ENSMUSG00000022208	
ENSMUSG00000004630	
ENSMUSG00000036322	
ENSMUSG00000030946	NP_083885
ENSMUSG00000020333	
ENSMUSG00000004630	NP_001359372
ENSMUSG00000055762	NP_001398898
ENSMUSG00000055762	NP_001272360
ENSMUSG00000055762	NP_001272362
ENSMUSG00000055762	NP_001272361
ENSMUSG00000030946	
ENSMUSG00000026280	
ENSMUSG00000020333	
ENSMUSG00000040899	
ENSMUSG00000030946	
ENSMUSG00000055762	
ENSMUSG00000040899	NP_001177262
ENSMUSG00000009471	NP_034996
ENSMUSG00000040899	NP_033965
ENSMUSG00000022209	NP_082066
ENSMUSG00000026281	NP_001099137
ENSMUSG00000022209	
ENSMUSG00000026281	
ENSMUSG00000040899	NP_001177265
ENSMUSG00000055762	
ENSMUSG00000040899	NP_001177264
ENSMUSG00000055762	
ENSMUSG00000040899	NP_001177263
ENSMUSG00000058975	NP_032447
ENSMUSG00000040899	NP_001177266
ENSMUSG00000058975	NP_001106210
ENSMUSG00000026281	NP_075625
ENSMUSG00000040899	NP_001177267
ENSMUSG00000020333	NP_001028769
ENSMUSG00000044033	
ENSMUSG00000055762	NP_001272363
ENSMUSG00000020333	NP_659072
ENSMUSG00000020333	
ENSMUSG00000044033	NP_001020747
ENSMUSG00000055762	NP_083939
ENSMUSG00000020333	
ENSMUSG00000044033	
ENSMUSG00000055762	
ENSMUSG00000055762	
ENSMUSG00000020333	
ENSMUSG00000055762	
ENSMUSG00000044033	
ENSMUSG00000020333	NP_001028771
ENSMUSG00000055762	
ENSMUSG00000020333	
ENSMUSG00000020333	
ENSMUSG00000031399	NP_001390451
ENSMUSG00000031399	NP_001390446
ENSMUSG00000031399	NP_001390452
ENSMUSG00000031399	NP_001366110
ENSMUSG00000031399	NP_001300654
ENSMUSG00000031399	NP_079749
ENSMUSG00000055762	
ENSMUSG00000031399	
ENSMUSG00000020333	
ENSMUSG00000031399	
ENSMUSG00000055762	
ENSMUSG00000030839	NP_038817
ENSMUSG00000020333	
ENSMUSG00000031399	
ENSMUSG00000055762	
ENSMUSG00000032504	NP_001158150
ENSMUSG00000032504	NP_035182
ENSMUSG00000030839	
ENSMUSG00000031399	NP_001390448
ENSMUSG00000031399	NP_001390450
ENSMUSG00000031399	NP_001366111
ENSMUSG00000031399	NP_001390447
ENSMUSG00000031399	
ENSMUSG00000073468	NP_001344819
ENSMUSG00000073468	NP_598875
ENSMUSG00000031399	
ENSMUSG00000020333	
ENSMUSG00000031399	
ENSMUSG00000030839	
ENSMUSG00000031399	
ENSMUSG00000044033	
ENSMUSG00000032504	NP_001158149
ENSMUSG00000073468	
ENSMUSG00000044033	
ENSMUSG00000058407	NP_001404865
ENSMUSG00000058407	NP_742051
ENSMUSG00000049536	NP_001343296
ENSMUSG00000049536	NP_666348
ENSMUSG00000058407	NP_001404867
ENSMUSG00000073468	
ENSMUSG00000066197	NP_001019309
ENSMUSG00000058407	
ENSMUSG00000040183	NP_001012453
ENSMUSG00000074607	NP_001359504
ENSMUSG00000074607	NP_001359508
ENSMUSG00000074607	NP_001394284
ENSMUSG00000074607	NP_001394283
ENSMUSG00000074607	NP_001394281
ENSMUSG00000074607	NP_001359509
ENSMUSG00000074607	NP_001394282
ENSMUSG00000074607	NP_001359505
ENSMUSG00000074607	
ENSMUSG00000040183	
ENSMUSG00000074607	NP_001359506
ENSMUSG00000074607	NP_001349993
ENSMUSG00000058407	NP_001404870
ENSMUSG00000058407	NP_001404869
ENSMUSG00000058407	NP_001404868
ENSMUSG00000040183	
ENSMUSG00000074607	
ENSMUSG00000074607	NP_001394286
ENSMUSG00000074607	NP_001394285
ENSMUSG00000074607	NP_001349992
ENSMUSG00000074607	NP_001394280
ENSMUSG00000074607	NP_001359507
ENSMUSG00000074607	NP_001092269
ENSMUSG00000058407	NP_001404866
ENSMUSG00000058407	
ENSMUSG00000055945	
ENSMUSG00000055945	NP_001386516
ENSMUSG00000000204	NP_035540
ENSMUSG00000040183	NP_536719
ENSMUSG00000055945	NP_848889
ENSMUSG00000000204	
ENSMUSG00000040183	NP_001012454
ENSMUSG00000040183	NP_001342516
ENSMUSG00000000204	NP_001289488
ENSMUSG00000004626	NP_001344097
ENSMUSG00000004626	NP_035633
ENSMUSG00000067235	NP_034521
ENSMUSG00000067235	
ENSMUSG00000004626	
ENSMUSG00000020332	NP_083381
ENSMUSG00000004626	
ENSMUSG00000029405	NP_001074264
ENSMUSG00000026667	NP_001347738
ENSMUSG00000018986	NP_035539
ENSMUSG00000039356	NP_659135
ENSMUSG00000018986	
ENSMUSG00000026667	NP_034763
ENSMUSG00000004626	
ENSMUSG00000026667	
ENSMUSG00000039356	
ENSMUSG00000029405	NP_001346124
ENSMUSG00000029405	NP_001074266
ENSMUSG00000029405	NP_001074263
ENSMUSG00000029405	NP_001346125
ENSMUSG00000039356	
ENSMUSG00000029405	NP_035946
ENSMUSG00000004626	
ENSMUSG00000027630	
ENSMUSG00000024406	NP_001239381
ENSMUSG00000024406	NP_038661
ENSMUSG00000031422	NP_062742
ENSMUSG00000073494	NP_001028671
ENSMUSG00000073494	
ENSMUSG00000031422	NP_001161700
ENSMUSG00000027630	NP_109657
ENSMUSG00000029405	
ENSMUSG00000004626	
ENSMUSG00000030956	NP_997638
ENSMUSG00000029405	
ENSMUSG00000082101	NP_001159500
ENSMUSG00000027630	
ENSMUSG00000024406	
ENSMUSG00000024406	
ENSMUSG00000030956	NP_001368788
ENSMUSG00000030956	NP_001368787
ENSMUSG00000030956	NP_780477
ENSMUSG00000024406	
ENSMUSG00000027630	
ENSMUSG00000030956	
ENSMUSG00000024406	
ENSMUSG00000017817	NP_067541
ENSMUSG00000030956	
ENSMUSG00000027630	
ENSMUSG00000024406	
ENSMUSG00000031422	NP_001161697
ENSMUSG00000017817	NP_001192005
ENSMUSG00000027630	
ENSMUSG00000030956	NP_001334559
ENSMUSG00000029405	NP_001346126
ENSMUSG00000029405	NP_001074265
ENSMUSG00000027630	
ENSMUSG00000031422	NP_001161698
ENSMUSG00000030956	
ENSMUSG00000031422	NP_001161701
ENSMUSG00000030956	
ENSMUSG00000027630	
ENSMUSG00000031422	NP_001161699
ENSMUSG00000031422	NP_001161702
ENSMUSG00000030956	
ENSMUSG00000027630	
ENSMUSG00000012705	NP_075360
ENSMUSG00000030956	
ENSMUSG00000012705	NP_001191888
ENSMUSG00000031422	
ENSMUSG00000044681	
ENSMUSG00000050410	NP_001157236
ENSMUSG00000050410	NP_079950
ENSMUSG00000050410	NP_001157235
ENSMUSG00000031422	
ENSMUSG00000044681	NP_001297441
ENSMUSG00000044681	NP_001297440
ENSMUSG00000031422	
ENSMUSG00000035399	NP_001405469
ENSMUSG00000035399	NP_079975
ENSMUSG00000035399	NP_001405467
ENSMUSG00000035399	NP_001405468
ENSMUSG00000031422	
ENSMUSG00000031422	
ENSMUSG00000050410	
ENSMUSG00000031422	
ENSMUSG00000050410	
ENSMUSG00000044681	
ENSMUSG00000035399	
ENSMUSG00000050410	
ENSMUSG00000031422	
ENSMUSG00000044681	
ENSMUSG00000013974	NP_081261
ENSMUSG00000035399	NP_001405466
ENSMUSG00000044681	
ENSMUSG00000022214	NP_598495
ENSMUSG00000022214	
ENSMUSG00000078780	
ENSMUSG00000089665	NP_001344590
ENSMUSG00000078780	NP_001075156
ENSMUSG00000022214	
ENSMUSG00000040236	NP_079977
ENSMUSG00000040236	
ENSMUSG00000042228	NP_001104566
ENSMUSG00000042228	NP_034877
ENSMUSG00000026004	NP_001116210
ENSMUSG00000018595	NP_034427
ENSMUSG00000043913	NP_001346933
ENSMUSG00000043913	NP_808427
ENSMUSG00000043913	NP_001346934
ENSMUSG00000026004	NP_001355759
ENSMUSG00000026004	NP_001344086
ENSMUSG00000026004	NP_808313
ENSMUSG00000026004	NP_001344085
ENSMUSG00000026004	
ENSMUSG00000022214	
ENSMUSG00000047213	NP_001344972
ENSMUSG00000047213	NP_001344971
ENSMUSG00000047213	NP_001139391
ENSMUSG00000022214	
ENSMUSG00000022214	
ENSMUSG00000022214	
ENSMUSG00000022214	
ENSMUSG00000047213	NP_001344970
ENSMUSG00000022214	NP_001185938
ENSMUSG00000022214	
ENSMUSG00000047213	NP_766265
ENSMUSG00000022214	
ENSMUSG00000022214	
ENSMUSG00000040312	NP_001359227
ENSMUSG00000040312	NP_666360
ENSMUSG00000040312	NP_001359228
ENSMUSG00000028278	NP_081767
ENSMUSG00000028278	NP_001355984
ENSMUSG00000028278	
ENSMUSG00000040312	NP_001359229
ENSMUSG00000022215	NP_081084
ENSMUSG00000040312	NP_001359226
ENSMUSG00000031425	NP_001346048
ENSMUSG00000031425	NP_001346046
ENSMUSG00000031425	NP_001346049
ENSMUSG00000031425	NP_035253
ENSMUSG00000031425	NP_001346047
ENSMUSG00000031425	NP_001277490
ENSMUSG00000022558	
ENSMUSG00000005237	
ENSMUSG00000028234	NP_080423
ENSMUSG00000024409	NP_065601
ENSMUSG00000039518	NP_001008424
ENSMUSG00000026283	NP_079730
ENSMUSG00000026283	
ENSMUSG00000026283	
ENSMUSG00000005237	
ENSMUSG00000078365	NP_064405
ENSMUSG00000039269	NP_780357
ENSMUSG00000090509	
ENSMUSG00000005237	NP_001074799
ENSMUSG00000029461	NP_001349098
ENSMUSG00000090509	NP_001156666
ENSMUSG00000090588	NP_001231583
ENSMUSG00000022558	NP_780666
ENSMUSG00000029461	
ENSMUSG00000102418	NP_036139
ENSMUSG00000003282	NP_064353
ENSMUSG00000003282	
ENSMUSG00000029461	NP_848879
ENSMUSG00000044348	NP_001075881
ENSMUSG00000003282	
ENSMUSG00000044348	NP_001107651
ENSMUSG00000029461	NP_001349099
ENSMUSG00000044348	
ENSMUSG00000073408	NP_001028538
ENSMUSG00000044348	
ENSMUSG00000029461	
ENSMUSG00000029461	
ENSMUSG00000102752	NP_001185884
ENSMUSG00000029179	NP_084461
ENSMUSG00000029179	NP_001296374
ENSMUSG00000029179	NP_001295073
ENSMUSG00000029179	
ENSMUSG00000022558	
ENSMUSG00000027363	NP_062703
ENSMUSG00000022558	NP_001155961
ENSMUSG00000030960	NP_082371
ENSMUSG00000030960	NP_001334558
ENSMUSG00000027363	NP_001409160
ENSMUSG00000027363	NP_001239509
ENSMUSG00000041548	NP_109629
ENSMUSG00000042595	NP_666373
ENSMUSG00000030960	
ENSMUSG00000022558	
ENSMUSG00000030960	
ENSMUSG00000048385	NP_570963
ENSMUSG00000028277	NP_001342423
ENSMUSG00000028277	NP_062532
ENSMUSG00000035992	NP_776114
ENSMUSG00000028277	
ENSMUSG00000035992	
ENSMUSG00000028277	
ENSMUSG00000018893	NP_038621
ENSMUSG00000048271	
ENSMUSG00000018893	NP_001157519
ENSMUSG00000018893	NP_001157520
ENSMUSG00000018893	
ENSMUSG00000018893	
ENSMUSG00000023443	
ENSMUSG00000018893	
ENSMUSG00000026083	NP_938045
ENSMUSG00000018893	
ENSMUSG00000022216	
ENSMUSG00000023443	NP_031983
ENSMUSG00000042272	
ENSMUSG00000023443	
ENSMUSG00000042272	NP_780674
ENSMUSG00000022216	NP_035319
ENSMUSG00000034813	NP_597699
ENSMUSG00000018733	NP_598786
ENSMUSG00000023267	
ENSMUSG00000018733	
ENSMUSG00000033576	
ENSMUSG00000023267	
ENSMUSG00000023267	
ENSMUSG00000018733	NP_001351692
ENSMUSG00000018733	NP_001351691
ENSMUSG00000033576	NP_001157093
ENSMUSG00000023267	NP_032102
ENSMUSG00000018733	
ENSMUSG00000040046	NP_033440
ENSMUSG00000033576	
ENSMUSG00000068747	NP_001258528
ENSMUSG00000018733	
ENSMUSG00000018733	
ENSMUSG00000033576	NP_082286
ENSMUSG00000033576	
ENSMUSG00000040046	NP_001129556
ENSMUSG00000078632	
ENSMUSG00000022216	
ENSMUSG00000040046	
ENSMUSG00000022216	
ENSMUSG00000040046	
ENSMUSG00000022216	
ENSMUSG00000034813	NP_001345738
ENSMUSG00000034813	NP_001264221
ENSMUSG00000026003	NP_031407
ENSMUSG00000068747	NP_064356
ENSMUSG00000048271	
ENSMUSG00000022216	
ENSMUSG00000040046	NP_001263301
ENSMUSG00000022217	NP_001405718
ENSMUSG00000022217	NP_001405716
ENSMUSG00000073609	
ENSMUSG00000034813	NP_001264222
ENSMUSG00000048271	NP_082510
ENSMUSG00000034813	
ENSMUSG00000034239	
ENSMUSG00000048271	
ENSMUSG00000034239	NP_001028606
ENSMUSG00000034813	
ENSMUSG00000048271	
ENSMUSG00000034813	NP_001264223
ENSMUSG00000048271	
ENSMUSG00000034813	
ENSMUSG00000022217	NP_001405719
ENSMUSG00000022217	NP_001405717
ENSMUSG00000022217	NP_149158
ENSMUSG00000068745	NP_081107
ENSMUSG00000002633	NP_033196
ENSMUSG00000020945	NP_001343401
ENSMUSG00000020945	NP_081359
ENSMUSG00000046215	NP_001028384
ENSMUSG00000034813	NP_001345740
ENSMUSG00000034813	NP_083012
ENSMUSG00000034813	NP_570961
ENSMUSG00000073609	NP_001408163
ENSMUSG00000073609	NP_849213
ENSMUSG00000038838	NP_780346
ENSMUSG00000034813	
ENSMUSG00000034813	NP_001345739
ENSMUSG00000073609	NP_001297696
ENSMUSG00000073609	
ENSMUSG00000073609	
ENSMUSG00000063919	NP_001390326
ENSMUSG00000063919	NP_081162
ENSMUSG00000073609	
ENSMUSG00000020946	NP_001349785
ENSMUSG00000020946	NP_001349783
ENSMUSG00000020946	NP_001349781
ENSMUSG00000020946	NP_001349782
ENSMUSG00000020946	NP_001349784
ENSMUSG00000020946	NP_062624
ENSMUSG00000020946	NP_001349789
ENSMUSG00000020946	NP_001349788
ENSMUSG00000020946	NP_001349787
ENSMUSG00000063919	
ENSMUSG00000063919	
ENSMUSG00000031283	
ENSMUSG00000030954	
ENSMUSG00000034813	
ENSMUSG00000034813	NP_001264224
ENSMUSG00000034813	
ENSMUSG00000042198	NP_001177252
ENSMUSG00000042198	NP_001177253
ENSMUSG00000034813	
ENSMUSG00000094651	NP_955398
ENSMUSG00000031283	NP_001345521
ENSMUSG00000031283	NP_001107857
ENSMUSG00000094651	
ENSMUSG00000018486	NP_035849
ENSMUSG00000038838	
ENSMUSG00000038838	
ENSMUSG00000031283	NP_112548
ENSMUSG00000042198	
ENSMUSG00000030954	NP_080265
ENSMUSG00000031283	
ENSMUSG00000038838	
ENSMUSG00000030954	
ENSMUSG00000068744	NP_064360
ENSMUSG00000042198	
ENSMUSG00000000125	NP_033547
ENSMUSG00000042198	
ENSMUSG00000038838	
ENSMUSG00000093805	NP_001192178
ENSMUSG00000093805	
ENSMUSG00000079197	NP_035320
ENSMUSG00000079197	NP_001025026
ENSMUSG00000042198	NP_001177251
ENSMUSG00000042198	NP_852056
ENSMUSG00000042198	NP_001272733
ENSMUSG00000042198	
ENSMUSG00000068744	NP_001177090
ENSMUSG00000042198	
ENSMUSG00000042198	
ENSMUSG00000042198	
ENSMUSG00000079197	
ENSMUSG00000068744	
ENSMUSG00000020228	NP_536694
ENSMUSG00000042198	
ENSMUSG00000042198	
ENSMUSG00000020228	
ENSMUSG00000030965	NP_932134
ENSMUSG00000061816	
ENSMUSG00000066900	NP_848737
ENSMUSG00000030965	
ENSMUSG00000030965	
ENSMUSG00000066900	NP_001116138
ENSMUSG00000028280	NP_032101
ENSMUSG00000030965	
ENSMUSG00000030965	
ENSMUSG00000068240	
ENSMUSG00000061816	NP_001407262
ENSMUSG00000061816	NP_067260
ENSMUSG00000054659	NP_001406369
ENSMUSG00000054659	NP_001030039
ENSMUSG00000061816	NP_001407263
ENSMUSG00000061816	NP_001106858
ENSMUSG00000054659	NP_001406370
ENSMUSG00000061816	
ENSMUSG00000061816	
ENSMUSG00000027215	NP_001258359
ENSMUSG00000029130	
ENSMUSG00000028236	NP_871789
ENSMUSG00000073608	NP_001034308
ENSMUSG00000029130	
ENSMUSG00000054679	NP_001359448
ENSMUSG00000054679	NP_808442
ENSMUSG00000029130	
ENSMUSG00000034187	NP_032766
ENSMUSG00000054679	NP_001343402
ENSMUSG00000054679	NP_001359447
ENSMUSG00000008318	NP_001345843
ENSMUSG00000008318	NP_796047
ENSMUSG00000008318	
ENSMUSG00000040128	NP_001028397
ENSMUSG00000008318	
ENSMUSG00000008318	
ENSMUSG00000020227	NP_082955
ENSMUSG00000001524	NP_001400259
ENSMUSG00000001524	NP_001400262
ENSMUSG00000001524	NP_001400261
ENSMUSG00000001524	NP_001400260
ENSMUSG00000001524	NP_034494
ENSMUSG00000001524	NP_001400256
ENSMUSG00000001524	NP_001400257
ENSMUSG00000001524	NP_001400255
ENSMUSG00000008318	
ENSMUSG00000020227	NP_001346113
ENSMUSG00000005540	NP_038545
ENSMUSG00000008318	
ENSMUSG00000020227	
ENSMUSG00000027215	NP_031682
ENSMUSG00000027215	NP_001258361
ENSMUSG00000027215	NP_001258390
ENSMUSG00000005540	NP_001240668
ENSMUSG00000035299	NP_001277441
ENSMUSG00000005540	NP_001240666
ENSMUSG00000005540	NP_001240675
ENSMUSG00000001524	
ENSMUSG00000027215	NP_001258391
ENSMUSG00000005540	NP_001240674
ENSMUSG00000005540	NP_001240672
ENSMUSG00000005540	NP_001240676
ENSMUSG00000027215	
ENSMUSG00000027215	
ENSMUSG00000071019	NP_001074179
ENSMUSG00000001524	
ENSMUSG00000027215	
ENSMUSG00000071019	
ENSMUSG00000027215	
ENSMUSG00000035299	NP_034927
ENSMUSG00000035299	NP_001277433
ENSMUSG00000034187	
ENSMUSG00000027215	
ENSMUSG00000047098	NP_919327
ENSMUSG00000001524	
ENSMUSG00000035299	NP_001277434
ENSMUSG00000029130	NP_001276686
ENSMUSG00000027215	NP_001258360
ENSMUSG00000027215	NP_001129527
ENSMUSG00000001524	
ENSMUSG00000034187	
ENSMUSG00000035299	NP_001277435
ENSMUSG00000029130	
ENSMUSG00000001524	
ENSMUSG00000029130	NP_067445
ENSMUSG00000035299	
ENSMUSG00000047098	
ENSMUSG00000047098	
ENSMUSG00000068740	NP_001004177
ENSMUSG00000068740	NP_059088
ENSMUSG00000029130	
ENSMUSG00000029130	
ENSMUSG00000068740	
ENSMUSG00000029130	
ENSMUSG00000035299	
ENSMUSG00000020225	NP_080893
ENSMUSG00000020225	
ENSMUSG00000026082	NP_001346217
ENSMUSG00000026082	NP_001346216
ENSMUSG00000026082	NP_062516
ENSMUSG00000020225	
ENSMUSG00000062421	NP_001291503
ENSMUSG00000062421	NP_031503
ENSMUSG00000017943	
ENSMUSG00000031494	NP_573501
ENSMUSG00000026082	
ENSMUSG00000031494	
ENSMUSG00000062421	
ENSMUSG00000026082	
ENSMUSG00000031494	
ENSMUSG00000017943	
ENSMUSG00000026082	
ENSMUSG00000006763	NP_001406029
ENSMUSG00000006763	NP_001406028
ENSMUSG00000006763	NP_084509
ENSMUSG00000026082	
ENSMUSG00000017943	
ENSMUSG00000026082	
ENSMUSG00000020224	NP_079707
ENSMUSG00000017943	NP_001393358
ENSMUSG00000017943	NP_659140
ENSMUSG00000020224	
ENSMUSG00000020224	NP_001404758
ENSMUSG00000048486	NP_775573
ENSMUSG00000034000	NP_001297698
ENSMUSG00000040197	NP_570975
ENSMUSG00000034000	NP_776133
ENSMUSG00000018634	NP_001300858
ENSMUSG00000018634	NP_001300857
ENSMUSG00000018634	NP_031788
ENSMUSG00000025246	NP_065626
ENSMUSG00000049506	NP_950184
ENSMUSG00000049506	NP_001076004
ENSMUSG00000002325	NP_001152889
ENSMUSG00000002325	NP_032420
ENSMUSG00000031495	NP_570974
ENSMUSG00000002325	NP_001152890
ENSMUSG00000068739	NP_001191908
ENSMUSG00000027364	
ENSMUSG00000031495	
ENSMUSG00000002325	
ENSMUSG00000068739	NP_035449
ENSMUSG00000068739	
ENSMUSG00000068739	
ENSMUSG00000027364	NP_083439
ENSMUSG00000027364	
ENSMUSG00000054199	
ENSMUSG00000038473	NP_001103455
ENSMUSG00000034674	NP_035691
ENSMUSG00000078949	NP_001092801
ENSMUSG00000074199	NP_001350938
ENSMUSG00000002324	NP_001347319
ENSMUSG00000002324	NP_001347318
ENSMUSG00000002324	NP_064386
ENSMUSG00000034674	NP_001345446
ENSMUSG00000034674	NP_766140
ENSMUSG00000074199	NP_001350939
ENSMUSG00000035725	NP_001398631
ENSMUSG00000035725	NP_001398630
ENSMUSG00000035725	NP_001398623
ENSMUSG00000035725	NP_001398618
ENSMUSG00000035725	NP_001398621
ENSMUSG00000035725	NP_001398616
ENSMUSG00000035725	NP_001398615
ENSMUSG00000035725	NP_001398632
ENSMUSG00000035725	NP_058675
ENSMUSG00000074199	
ENSMUSG00000034674	
ENSMUSG00000074199	NP_001350940
ENSMUSG00000035725	
ENSMUSG00000034674	
ENSMUSG00000074199	NP_001028303
ENSMUSG00000034674	
ENSMUSG00000054199	NP_001229301
ENSMUSG00000054199	NP_001395312
ENSMUSG00000034674	
ENSMUSG00000054199	NP_081665
ENSMUSG00000040026	NP_035445
ENSMUSG00000054199	
ENSMUSG00000054199	
ENSMUSG00000054199	
ENSMUSG00000054199	
ENSMUSG00000040026	
ENSMUSG00000038473	
ENSMUSG00000000003	NP_059499
ENSMUSG00000000003	
ENSMUSG00000040017	NP_035446
ENSMUSG00000033565	NP_001398942
ENSMUSG00000033565	NP_001398945
ENSMUSG00000033565	NP_001398937
ENSMUSG00000033565	NP_001398947
ENSMUSG00000033565	NP_001398941
ENSMUSG00000033565	NP_001345699
ENSMUSG00000033565	NP_001398944
ENSMUSG00000033565	NP_001398939
ENSMUSG00000033565	NP_001398938
ENSMUSG00000033565	NP_001104297
ENSMUSG00000033565	NP_001398943
ENSMUSG00000033565	NP_001398936
ENSMUSG00000033565	NP_001398940
ENSMUSG00000033565	NP_001345701
ENSMUSG00000033565	NP_444334
ENSMUSG00000031967	NP_473411
ENSMUSG00000026285	NP_032824
ENSMUSG00000079522	NP_001079013
ENSMUSG00000031967	
ENSMUSG00000029176	NP_077175
ENSMUSG00000042800	NP_001034682
ENSMUSG00000020251	NP_083378
ENSMUSG00000044121	NP_082044
ENSMUSG00000020251	
ENSMUSG00000020251	
ENSMUSG00000020251	
ENSMUSG00000020251	
ENSMUSG00000030967	NP_997185
ENSMUSG00000030967	NP_001349127
ENSMUSG00000030967	NP_001349128
ENSMUSG00000030967	
ENSMUSG00000025352	NP_034402
ENSMUSG00000031970	NP_001164447
ENSMUSG00000030967	
ENSMUSG00000029176	
ENSMUSG00000031970	NP_001164446
ENSMUSG00000029176	
ENSMUSG00000038463	NP_001391231
ENSMUSG00000038463	NP_001391230
ENSMUSG00000038463	NP_001391235
ENSMUSG00000038463	NP_001391239
ENSMUSG00000038463	NP_001391240
ENSMUSG00000038463	NP_001391238
ENSMUSG00000038463	NP_001391234
ENSMUSG00000038463	NP_001391237
ENSMUSG00000038463	NP_001391233
ENSMUSG00000038463	NP_001391236
ENSMUSG00000038463	NP_796042
ENSMUSG00000029176	
ENSMUSG00000067684	NP_032780
ENSMUSG00000031970	NP_001382555
ENSMUSG00000031970	NP_082422
ENSMUSG00000026842	NP_001269976
ENSMUSG00000026842	NP_001269975
ENSMUSG00000026842	NP_001106174
ENSMUSG00000033565	NP_001273346
ENSMUSG00000051185	NP_080597
ENSMUSG00000068922	
ENSMUSG00000051185	
ENSMUSG00000026842	
ENSMUSG00000026842	
ENSMUSG00000079521	NP_001079003
ENSMUSG00000026842	
ENSMUSG00000033565	NP_001398956
ENSMUSG00000033565	NP_001398951
ENSMUSG00000033565	NP_001398950
ENSMUSG00000033565	NP_001398949
ENSMUSG00000033565	NP_001104299
ENSMUSG00000033565	NP_001273347
ENSMUSG00000026842	NP_001269974
ENSMUSG00000026842	NP_033724
ENSMUSG00000033565	NP_001398961
ENSMUSG00000033565	NP_001398959
ENSMUSG00000033565	NP_001398958
ENSMUSG00000033565	NP_001398957
ENSMUSG00000033565	NP_001398955
ENSMUSG00000033565	NP_001104298
ENSMUSG00000033565	NP_001398960
ENSMUSG00000033565	NP_001398954
ENSMUSG00000033565	NP_001398953
ENSMUSG00000033565	NP_001104300
ENSMUSG00000026842	
ENSMUSG00000002319	NP_001347007
ENSMUSG00000002319	NP_077229
ENSMUSG00000118600	
ENSMUSG00000033565	NP_001398948
ENSMUSG00000033565	NP_001398946
ENSMUSG00000033565	NP_780596
ENSMUSG00000068922	NP_659147
ENSMUSG00000033565	
ENSMUSG00000033565	NP_001398952
ENSMUSG00000033565	NP_001273348
ENSMUSG00000043102	NP_906269
ENSMUSG00000033565	
ENSMUSG00000033565	
ENSMUSG00000033565	
ENSMUSG00000026663	NP_001074773
ENSMUSG00000031562	NP_001154988
ENSMUSG00000025351	
ENSMUSG00000025351	NP_001036045
ENSMUSG00000025351	NP_001269895
ENSMUSG00000031344	NP_001277364
ENSMUSG00000025351	
ENSMUSG00000031562	
ENSMUSG00000002319	
ENSMUSG00000031562	NP_001154987
ENSMUSG00000031562	NP_848903
ENSMUSG00000031344	NP_065234
ENSMUSG00000025351	NP_031679
ENSMUSG00000031562	
ENSMUSG00000002319	
ENSMUSG00000002319	
ENSMUSG00000040710	NP_033209
ENSMUSG00000040710	NP_001153217
ENSMUSG00000031562	
ENSMUSG00000025350	NP_598767
ENSMUSG00000025350	NP_001345456
ENSMUSG00000025350	
ENSMUSG00000043787	NP_690015
ENSMUSG00000010601	NP_083695
ENSMUSG00000002319	
ENSMUSG00000025350	
ENSMUSG00000010601	NP_001158112
ENSMUSG00000052554	NP_898856
ENSMUSG00000025350	
ENSMUSG00000115232	
ENSMUSG00000010601	
ENSMUSG00000025350	
ENSMUSG00000028382	NP_001391367
ENSMUSG00000028382	NP_001391364
ENSMUSG00000028382	NP_835458
ENSMUSG00000028382	NP_001391365
ENSMUSG00000059463	NP_001030077
ENSMUSG00000031347	NP_062278
ENSMUSG00000010601	
ENSMUSG00000059463	NP_001273422
ENSMUSG00000059463	NP_001034652
ENSMUSG00000031347	
ENSMUSG00000110641	
ENSMUSG00000031347	
ENSMUSG00000031347	
ENSMUSG00000110641	
ENSMUSG00000090247	
ENSMUSG00000079842	NP_694755
ENSMUSG00000090247	NP_056555
ENSMUSG00000090247	
ENSMUSG00000057346	NP_776147
ENSMUSG00000057346	NP_001402942
ENSMUSG00000057346	NP_001402941
ENSMUSG00000029413	NP_080248
ENSMUSG00000057346	NP_001156355
ENSMUSG00000057346	NP_001402939
ENSMUSG00000057346	NP_001402940
ENSMUSG00000027016	NP_848838
ENSMUSG00000057346	
ENSMUSG00000027016	
ENSMUSG00000046354	NP_898847
ENSMUSG00000025347	NP_082129
ENSMUSG00000028382	NP_001391362
ENSMUSG00000028382	NP_001391363
ENSMUSG00000059230	NP_062702
ENSMUSG00000029413	NP_001157159
ENSMUSG00000069430	NP_667072
ENSMUSG00000029413	
