Gene stable ID	MGI ID
ENSMUSG00000085069	MGI:3651882
ENSMUSG00000080892	MGI:3643305
ENSMUSG00000044609	MGI:3648888
ENSMUSG00000106887	MGI:3528178
ENSMUSG00000065590	MGI:2676888
ENSMUSG00000098424	MGI:5521045
ENSMUSG00000065537	MGI:2676817
ENSMUSG00000107240	MGI:5663368
ENSMUSG00000038268	MGI:2179725
ENSMUSG00000086810	MGI:3651716
ENSMUSG00000054256	MGI:107376
ENSMUSG00000051276	MGI:1920603
ENSMUSG00002076157	MGI:6846423
ENSMUSG00000110076	MGI:5791385
ENSMUSG00000042333	MGI:2675303
ENSMUSG00000109763	MGI:5010309
ENSMUSG00000110190	MGI:3708487
ENSMUSG00000078789	MGI:2151233
ENSMUSG00000109985	MGI:5010825
ENSMUSG00000110307	MGI:3781988
ENSMUSG00000110149	MGI:3645032
ENSMUSG00000110024	MGI:3648272
ENSMUSG00000109694	MGI:5791336
ENSMUSG00000109969	MGI:3708489
ENSMUSG00000110066	MGI:5621315
ENSMUSG00000090714	MGI:3645954
ENSMUSG00000032192	MGI:101848
ENSMUSG00000109595	MGI:5010389
ENSMUSG00000110379	MGI:3645442
ENSMUSG00000110421	MGI:3780097
ENSMUSG00000110112	MGI:5622366
ENSMUSG00000109798	MGI:3643168
ENSMUSG00000110192	MGI:3780060
ENSMUSG00000109976	MGI:5011868
ENSMUSG00002074860	MGI:6848948
ENSMUSG00000120490	MGI:7338085
ENSMUSG00000095936	MGI:3643613
ENSMUSG00000092483	MGI:5141886
ENSMUSG00000048001	MGI:104876
ENSMUSG00000110420	MGI:5804985
ENSMUSG00002076061	MGI:6848954
ENSMUSG00000109979	MGI:5791432
ENSMUSG00000110215	MGI:5791434
ENSMUSG00000120801	MGI:7338121
ENSMUSG00000029056	MGI:2387466
ENSMUSG00000121392	
ENSMUSG00000110005	MGI:5010308
ENSMUSG00000070828	MGI:3708485
ENSMUSG00000109720	MGI:5010824
ENSMUSG00000109920	MGI:3780012
ENSMUSG00000109786	MGI:3644047
ENSMUSG00000110083	MGI:5791218
ENSMUSG00000108446	MGI:5753573
ENSMUSG00000045287	MGI:2661375
ENSMUSG00000092335	MGI:3645327
ENSMUSG00000043099	MGI:1338010
ENSMUSG00000107353	MGI:1925404
ENSMUSG00000085652	MGI:3650903
ENSMUSG00000098782	MGI:5011440
ENSMUSG00000107673	MGI:5521056
ENSMUSG00000029522	MGI:101842
ENSMUSG00000073145	MGI:3651524
ENSMUSG00000030378	MGI:1924221
ENSMUSG00000035455	MGI:1890648
ENSMUSG00000102605	MGI:5610492
ENSMUSG00000090186	MGI:6388830
ENSMUSG00000089716	MGI:3779580
ENSMUSG00000079457	MGI:3644536
ENSMUSG00000118618	MGI:6388829
ENSMUSG00000085958	MGI:1925056
ENSMUSG00000090252	MGI:3801982
ENSMUSG00000079455	MGI:3783243
ENSMUSG00000106897	MGI:5663164
ENSMUSG00000042938	MGI:3651328
ENSMUSG00000107257	MGI:5663165
ENSMUSG00000085796	MGI:1921315
ENSMUSG00000068082	MGI:3577767
ENSMUSG00000080870	MGI:3652258
ENSMUSG00000040084	MGI:1333889
ENSMUSG00000018654	MGI:1342540
ENSMUSG00000111348	MGI:5011716
ENSMUSG00000091199	MGI:3780787
ENSMUSG00000106747	MGI:5663162
ENSMUSG00000110824	MGI:6098297
ENSMUSG00000089652	MGI:3802144
ENSMUSG00000110915	MGI:5595357
ENSMUSG00000089937	MGI:3779713
ENSMUSG00000029422	MGI:1913489
ENSMUSG00000003299	MGI:2137210
ENSMUSG00000118591	MGI:6388834
ENSMUSG00000094385	MGI:2686292
ENSMUSG00000101751	MGI:3780593
ENSMUSG00000109269	MGI:5010239
ENSMUSG00000109000	MGI:5010645
ENSMUSG00000109253	MGI:3782720
ENSMUSG00000094221	MGI:3779910
ENSMUSG00000089714	MGI:3841241
ENSMUSG00000095309	MGI:3704112
ENSMUSG00000096813	MGI:3782346
ENSMUSG00000118607	MGI:3644077
ENSMUSG00000118632	MGI:6846988
ENSMUSG00000093890	MGI:3779578
ENSMUSG00000070034	MGI:1923364
ENSMUSG00000095758	MGI:3643535
ENSMUSG00000094879	MGI:3645471
ENSMUSG00000095185	MGI:3646444
ENSMUSG00000109259	MGI:5010240
ENSMUSG00000109380	MGI:5010646
ENSMUSG00000084845	MGI:3648074
ENSMUSG00000108907	MGI:3782725
ENSMUSG00000094208	MGI:3782726
ENSMUSG00000096741	MGI:3646795
ENSMUSG00000093941	MGI:3782348
ENSMUSG00000108879	MGI:5010241
ENSMUSG00000028403	MGI:1915518
ENSMUSG00000101076	MGI:3782729
ENSMUSG00000109300	MGI:5010647
ENSMUSG00000074322	MGI:3647009
ENSMUSG00000047535	MGI:1341911
ENSMUSG00000073940	MGI:5474850
ENSMUSG00000087618	MGI:3652257
ENSMUSG00000074749	MGI:2684960
ENSMUSG00000121140	MGI:7338377
ENSMUSG00000052305	MGI:5474852
ENSMUSG00000037405	MGI:96392
ENSMUSG00000090103	MGI:3801967
ENSMUSG00000070031	MGI:3702467
ENSMUSG00000038192	MGI:1201414
ENSMUSG00000074923	MGI:2679420
ENSMUSG00000089409	MGI:5454661
ENSMUSG00000082637	MGI:3651451
ENSMUSG00000085790	MGI:3649488
ENSMUSG00000083967	MGI:3642219
ENSMUSG00000083216	MGI:96026
ENSMUSG00000082768	MGI:3649747
ENSMUSG00000087933	MGI:5455824
ENSMUSG00000078621	MGI:96025
ENSMUSG00002076517	MGI:5455824
ENSMUSG00000081189	MGI:3649750
ENSMUSG00000046095	MGI:1309995
ENSMUSG00000086249	MGI:3649755
ENSMUSG00000082958	MGI:3649483
ENSMUSG00000052217	MGI:96024
ENSMUSG00000087051	MGI:3651116
ENSMUSG00000104192	MGI:5610481
ENSMUSG00000044254	MGI:2140260
ENSMUSG00000048013	MGI:1858899
ENSMUSG00000085700	MGI:96023
ENSMUSG00000073628	MGI:3642083
ENSMUSG00000052187	MGI:96027
ENSMUSG00000090246	MGI:4820558
ENSMUSG00000110790	MGI:6095803
ENSMUSG00000001014	MGI:1925619
ENSMUSG00000026222	MGI:109561
ENSMUSG00000058200	MGI:1341906
ENSMUSG00000109824	MGI:1924125
ENSMUSG00000049287	MGI:3041174
ENSMUSG00000066262	MGI:3030474
ENSMUSG00000032174	MGI:109430
ENSMUSG00000025418	MGI:2153465
ENSMUSG00000073932	MGI:3030475
ENSMUSG00000078137	MGI:2686183
ENSMUSG00000043448	MGI:2153060
ENSMUSG00000049797	MGI:3030476
ENSMUSG00000118551	MGI:6388896
ENSMUSG00000090219	MGI:3030477
ENSMUSG00000027433	MGI:894687
ENSMUSG00000020444	MGI:95871
ENSMUSG00000085933	MGI:3041156
ENSMUSG00000110012	MGI:3030478
ENSMUSG00000051340	MGI:3030479
ENSMUSG00000086172	MGI:1919813
ENSMUSG00000073931	MGI:3030480
ENSMUSG00000084663	MGI:3811415
ENSMUSG00000083757	MGI:3652187
ENSMUSG00000097535	MGI:5477086
ENSMUSG00000121669	
ENSMUSG00000081096	MGI:3650220
ENSMUSG00000079681	MGI:3696042
ENSMUSG00000121729	
ENSMUSG00000052912	MGI:2443330
ENSMUSG00000055643	MGI:1918230
ENSMUSG00000121752	
ENSMUSG00000082843	MGI:1921912
ENSMUSG00000051618	MGI:3045291
ENSMUSG00000121765	
ENSMUSG00000084274	MGI:3651567
ENSMUSG00000121767	
ENSMUSG00000111692	MGI:6121591
ENSMUSG00000086332	MGI:1922238
ENSMUSG00000051437	MGI:2685336
ENSMUSG00000121863	
ENSMUSG00000111497	MGI:5621316
ENSMUSG00000044265	MGI:2443346
ENSMUSG00000028609	MGI:1330312
ENSMUSG00000079677	MGI:1915415
ENSMUSG00000083513	MGI:3030481
ENSMUSG00000042909	MGI:3030482
ENSMUSG00000036860	MGI:1914462
ENSMUSG00000044899	MGI:3030483
ENSMUSG00000081859	MGI:3030484
ENSMUSG00000028608	MGI:1921348
ENSMUSG00000072244	MGI:2137352
ENSMUSG00000010205	MGI:1919016
ENSMUSG00000020441	MGI:1915112
ENSMUSG00000029414	MGI:2673709
ENSMUSG00000048076	MGI:99431
ENSMUSG00000109712	MGI:3648748
ENSMUSG00000056144	MGI:2137359
ENSMUSG00000098907	MGI:5531315
ENSMUSG00000086016	MGI:1923868
ENSMUSG00000032175	MGI:1929470
ENSMUSG00000020549	MGI:1890496
ENSMUSG00000054160	MGI:97349
ENSMUSG00000082158	MGI:3651325
ENSMUSG00000027434	MGI:97347
ENSMUSG00000111737	MGI:6096073
ENSMUSG00000088658	MGI:5454623
ENSMUSG00000066258	MGI:1923931
ENSMUSG00000086509	MGI:3652259
ENSMUSG00000053545	MGI:1925318
ENSMUSG00002075447	MGI:6849392
ENSMUSG00000081971	MGI:3652261
ENSMUSG00000084371	MGI:3652260
ENSMUSG00002075208	MGI:6849394
ENSMUSG00000084774	MGI:3649328
ENSMUSG00000087521	MGI:2139024
ENSMUSG00000037034	MGI:97485
ENSMUSG00000087175	MGI:3705170
ENSMUSG00000083126	MGI:3649329
ENSMUSG00000080844	MGI:3651301
ENSMUSG00000081741	MGI:3651294
ENSMUSG00000051986	MGI:2685849
ENSMUSG00000119413	MGI:5455293
ENSMUSG00000037025	MGI:1347476
ENSMUSG00000057143	MGI:4821183
ENSMUSG00002076014	MGI:6849396
ENSMUSG00000083750	MGI:3649327
ENSMUSG00000089458	MGI:5453998
ENSMUSG00000037014	MGI:105372
ENSMUSG00000074743	MGI:98736
ENSMUSG00000082911	MGI:3651533
ENSMUSG00000027435	MGI:106664
ENSMUSG00000045502	MGI:1933383
ENSMUSG00000087678	MGI:3651530
ENSMUSG00002074911	MGI:6846379
ENSMUSG00000078616	MGI:4821257
ENSMUSG00000049241	MGI:2441671
ENSMUSG00000035437	MGI:2385139
ENSMUSG00000110114	MGI:5791307
ENSMUSG00000023106	MGI:1915434
ENSMUSG00000030921	MGI:98178
ENSMUSG00000119845	MGI:5455182
ENSMUSG00000057596	MGI:3035181
ENSMUSG00000028607	MGI:109176
ENSMUSG00000000915	MGI:1352504
ENSMUSG00002075189	MGI:6847173
ENSMUSG00000052760	MGI:2443131
ENSMUSG00000019471	MGI:109531
ENSMUSG00000082154	MGI:3643716
ENSMUSG00000083248	MGI:3643499
ENSMUSG00000121294	
ENSMUSG00000033389	MGI:2144423
ENSMUSG00000073929	MGI:4821258
ENSMUSG00000101436	MGI:3648211
ENSMUSG00000086713	MGI:1924473
ENSMUSG00000109516	MGI:3645601
ENSMUSG00000008932	MGI:2444087
ENSMUSG00000030711	MGI:102896
ENSMUSG00000098634	MGI:5530861
ENSMUSG00002076791	MGI:6847181
ENSMUSG00000100217	MGI:1925012
ENSMUSG00002075989	MGI:6847183
ENSMUSG00000090994	MGI:3645798
ENSMUSG00000120903	MGI:7338199
ENSMUSG00000026288	MGI:107357
ENSMUSG00000032177	MGI:99558
ENSMUSG00000082922	MGI:3782976
ENSMUSG00000059772	MGI:1915220
ENSMUSG00000028600	MGI:2674939
ENSMUSG00000047721	MGI:1913412
ENSMUSG00000030707	MGI:1345961
ENSMUSG00000098454	MGI:5530691
ENSMUSG00000066278	MGI:1916724
ENSMUSG00000089051	MGI:5453131
ENSMUSG00000028603	MGI:98254
ENSMUSG00000102725	MGI:5611167
ENSMUSG00000105901	MGI:3779716
ENSMUSG00002074861	MGI:6849108
ENSMUSG00000104529	MGI:3782099
ENSMUSG00000061898	MGI:1927369
ENSMUSG00000083935	MGI:3649526
ENSMUSG00002076772	MGI:6848205
ENSMUSG00000118601	MGI:6388935
ENSMUSG00000082857	MGI:3650726
ENSMUSG00000020542	MGI:2137495
ENSMUSG00000029586	MGI:3612701
ENSMUSG00000097439	MGI:4439678
ENSMUSG00000003308	MGI:1858732
ENSMUSG00000081314	MGI:3652226
ENSMUSG00000081470	MGI:3652215
ENSMUSG00000026915	MGI:104626
ENSMUSG00000039296	MGI:1921923
ENSMUSG00000045087	MGI:2150641
ENSMUSG00000111623	MGI:6097748
ENSMUSG00000002820	MGI:2444308
ENSMUSG00000108357	MGI:109488
ENSMUSG00000108382	MGI:1921243
ENSMUSG00000089879	MGI:1922122
ENSMUSG00000108554	MGI:5753400
ENSMUSG00000029587	MGI:99157
ENSMUSG00000108649	MGI:5753431
ENSMUSG00000063065	MGI:1346859
ENSMUSG00002075548	MGI:6849244
ENSMUSG00000001508	MGI:894698
ENSMUSG00000093803	MGI:1335093
ENSMUSG00000046658	MGI:1860402
ENSMUSG00000093910	MGI:2685638
ENSMUSG00000032023	MGI:1918239
ENSMUSG00000039244	MGI:2442621
ENSMUSG00000111346	MGI:5010771
ENSMUSG00000030703	MGI:1915866
ENSMUSG00000032021	MGI:1859822
ENSMUSG00000105609	MGI:5662638
ENSMUSG00000001844	MGI:1920131
ENSMUSG00000098980	MGI:5531386
ENSMUSG00000028601	MGI:1289238
ENSMUSG00000038994	MGI:2136691
ENSMUSG00000038976	MGI:2387581
ENSMUSG00000033156	MGI:1930004
ENSMUSG00000055323	MGI:3704300
ENSMUSG00000042675	MGI:1913340
ENSMUSG00002076580	MGI:6849398
ENSMUSG00000107491	MGI:5010078
ENSMUSG00000032020	MGI:1920078
ENSMUSG00000053164	MGI:2441890
ENSMUSG00000108226	MGI:5690455
ENSMUSG00000083745	MGI:3649448
ENSMUSG00000092958	MGI:4950453
ENSMUSG00000035403	MGI:2679260
ENSMUSG00000047181	MGI:2384945
ENSMUSG00000030699	MGI:102539
ENSMUSG00000035392	MGI:2442794
ENSMUSG00000030697	MGI:1891763
ENSMUSG00000104875	MGI:5663534
ENSMUSG00000010825	MGI:2176213
ENSMUSG00000038967	MGI:1343087
ENSMUSG00000110914	MGI:6098198
ENSMUSG00000110747	MGI:5594816
ENSMUSG00000111337	MGI:3643835
ENSMUSG00000100837	MGI:1925750
ENSMUSG00000030695	MGI:87994
ENSMUSG00000087630	MGI:3649561
ENSMUSG00000001507	MGI:96602
ENSMUSG00000111308	MGI:6098355
ENSMUSG00000074415	MGI:1920394
ENSMUSG00000040007	MGI:2139371
ENSMUSG00000034645	MGI:2446208
ENSMUSG00000074916	MGI:1919386
ENSMUSG00000107586	MGI:5690675
ENSMUSG00000084802	MGI:3650468
ENSMUSG00000081413	MGI:3650492
ENSMUSG00000108155	MGI:5690835
ENSMUSG00000107529	MGI:5690683
ENSMUSG00002075141	MGI:6849400
ENSMUSG00000087294	MGI:3651929
ENSMUSG00000039983	MGI:2685477
ENSMUSG00000034636	MGI:2685277
ENSMUSG00000027324	MGI:1918066
ENSMUSG00000000247	MGI:96785
ENSMUSG00000093720	MGI:5313082
ENSMUSG00000045345	MGI:2444456
ENSMUSG00000105594	MGI:5663535
ENSMUSG00000079111	MGI:1914163
ENSMUSG00000064909	MGI:5455178
ENSMUSG00000111593	MGI:6098410
ENSMUSG00000105206	MGI:3779442
ENSMUSG00000110885	MGI:6098405
ENSMUSG00000106068	MGI:3779907
ENSMUSG00000121919	
ENSMUSG00000039206	MGI:2442032
ENSMUSG00000111462	MGI:6121493
ENSMUSG00000110801	MGI:6098401
ENSMUSG00000093011	MGI:3619057
ENSMUSG00000092770	MGI:3619049
ENSMUSG00000111854	MGI:6098406
ENSMUSG00000028466	MGI:99946
ENSMUSG00000100158	MGI:5578825
ENSMUSG00000098383	MGI:5521040
ENSMUSG00000093354	MGI:2676810
ENSMUSG00000111107	MGI:6098402
ENSMUSG00000087539	MGI:3650662
ENSMUSG00000121682	
ENSMUSG00000098093	MGI:3643201
ENSMUSG00000085950	MGI:3649991
ENSMUSG00000110727	MGI:6098483
ENSMUSG00000064468	MGI:5454858
ENSMUSG00000084124	MGI:3650686
ENSMUSG00000110862	MGI:5594994
ENSMUSG00000107883	MGI:5690454
ENSMUSG00000058966	MGI:1916202
ENSMUSG00000027326	MGI:1923714
ENSMUSG00000111511	MGI:1924990
ENSMUSG00000110981	MGI:5595099
ENSMUSG00000111156	MGI:6098528
ENSMUSG00000111726	MGI:5623398
ENSMUSG00000039555	MGI:1922164
ENSMUSG00000049313	MGI:1202296
ENSMUSG00000001847	MGI:97845
ENSMUSG00000026289	MGI:1924290
ENSMUSG00000054752	MGI:2442443
ENSMUSG00000114515	MGI:87994
ENSMUSG00000108423	MGI:5753432
ENSMUSG00000045989	MGI:1925368
ENSMUSG00000108583	MGI:5753430
ENSMUSG00000001510	MGI:94903
ENSMUSG00000052301	MGI:109446
ENSMUSG00000086360	MGI:3801724
ENSMUSG00000105198	MGI:5662639
ENSMUSG00000111167	MGI:5622206
ENSMUSG00000118332	MGI:1914488
ENSMUSG00000083548	MGI:3649789
ENSMUSG00000085992	MGI:3649766
ENSMUSG00000111767	MGI:1925444
ENSMUSG00000020872	MGI:1931130
ENSMUSG00000033059	MGI:97828
ENSMUSG00000032018	MGI:1353611
ENSMUSG00000085509	MGI:3651772
ENSMUSG00000083012	MGI:1914488
ENSMUSG00000057280	MGI:103581
ENSMUSG00000119939	MGI:5621544
ENSMUSG00000039741	MGI:2679272
ENSMUSG00000107034	MGI:5011245
ENSMUSG00000029249	MGI:104897
ENSMUSG00000030689	MGI:2141881
ENSMUSG00000120111	MGI:3642614
ENSMUSG00000111074	MGI:5595594
ENSMUSG00000093061	MGI:4950415
ENSMUSG00000100039	MGI:5579665
ENSMUSG00000036285	MGI:1914306
ENSMUSG00000118396	MGI:1922299
ENSMUSG00000121921	
ENSMUSG00001074846	MGI:1915515
ENSMUSG00000029250	MGI:2388280
ENSMUSG00000085501	MGI:3649468
ENSMUSG00002076666	MGI:6848235
ENSMUSG00000086826	MGI:3650571
ENSMUSG00000101411	MGI:5578817
ENSMUSG00000040813	MGI:1096570
ENSMUSG00000015869	MGI:1915013
ENSMUSG00000042606	MGI:2142364
ENSMUSG00000026749	MGI:1891638
ENSMUSG00000107238	MGI:5662895
ENSMUSG00000036256	MGI:1352480
ENSMUSG00000008305	MGI:104636
ENSMUSG00000059981	MGI:1915919
ENSMUSG00000106828	MGI:5593807
ENSMUSG00000081318	MGI:3651798
ENSMUSG00000100779	MGI:5579998
ENSMUSG00000106906	MGI:5593887
ENSMUSG00000107232	MGI:1916620
ENSMUSG00000061878	MGI:1316649
ENSMUSG00000106985	MGI:5662898
ENSMUSG00000104637	MGI:5662561
ENSMUSG00000036718	MGI:2444818
ENSMUSG00000060538	MGI:1915992
ENSMUSG00000027323	MGI:97890
ENSMUSG00000029547	MGI:1915760
ENSMUSG00000087968	MGI:5455172
ENSMUSG00000093768	MGI:5313097
ENSMUSG00000089281	MGI:3819487
ENSMUSG00000064734	MGI:5453222
ENSMUSG00000056055	MGI:98227
ENSMUSG00000030685	MGI:1923739
ENSMUSG00000108210	MGI:5594967
ENSMUSG00000107535	MGI:5690575
ENSMUSG00000032046	MGI:1923442
ENSMUSG00000108543	MGI:5753311
ENSMUSG00000095334	MGI:5439453
ENSMUSG00000046378	MGI:2685014
ENSMUSG00000121080	MGI:7338369
ENSMUSG00000030683	MGI:2385295
ENSMUSG00000083314	MGI:3651801
ENSMUSG00000041674	MGI:2384955
ENSMUSG00000070738	MGI:2138334
ENSMUSG00000070730	MGI:1915059
ENSMUSG00000109715	MGI:5791442
ENSMUSG00000087574	MGI:1924865
ENSMUSG00000120110	MGI:7338571
ENSMUSG00000120190	MGI:7338577
ENSMUSG00000120238	MGI:7338579
ENSMUSG00000028402	MGI:1343489
ENSMUSG00000120247	MGI:7338581
ENSMUSG00000120286	MGI:7338583
ENSMUSG00000055134	MGI:1926030
ENSMUSG00000120343	MGI:1921229
ENSMUSG00000120370	MGI:7338589
ENSMUSG00000085421	MGI:2442884
ENSMUSG00000085167	MGI:3649572
ENSMUSG00000026750	MGI:107637
ENSMUSG00000120410	MGI:5595570
ENSMUSG00000120416	MGI:7338593
ENSMUSG00000120443	MGI:7338595
ENSMUSG00000120452	MGI:7338597
ENSMUSG00000119952	MGI:5590164
ENSMUSG00000120478	MGI:7338601
ENSMUSG00000120505	MGI:7338607
ENSMUSG00000086750	MGI:3651450
ENSMUSG00000101942	MGI:5011767
ENSMUSG00000103996	MGI:1921007
ENSMUSG00000056687	MGI:3701776
ENSMUSG00000103591	MGI:5611593
ENSMUSG00000005501	MGI:2443184
ENSMUSG00000120536	MGI:7338609
ENSMUSG00000086646	MGI:1918547
ENSMUSG00000082931	MGI:3649994
ENSMUSG00002076647	MGI:6849402
ENSMUSG00000046814	MGI:2443977
ENSMUSG00000120594	MGI:3642180
ENSMUSG00000034278	MGI:1916658
ENSMUSG00000120287	MGI:7338615
ENSMUSG00000086902	MGI:3650943
ENSMUSG00000120006	MGI:7338617
ENSMUSG00000086015	MGI:1921156
ENSMUSG00000120650	MGI:5596033
ENSMUSG00000097075	MGI:2443610
ENSMUSG00000087165	MGI:1923766
ENSMUSG00000098574	MGI:5530829
ENSMUSG00000018143	MGI:99951
ENSMUSG00000055926	MGI:3651144
ENSMUSG00000120346	MGI:7338619
ENSMUSG00000120081	MGI:7338621
ENSMUSG00000120202	MGI:7338623
ENSMUSG00000120703	MGI:5622701
ENSMUSG00000081572	MGI:3649496
ENSMUSG00000120712	MGI:7338627
ENSMUSG00000026751	MGI:1346833
ENSMUSG00000030682	MGI:105491
ENSMUSG00000120714	MGI:7338629
ENSMUSG00000120103	MGI:7338631
ENSMUSG00000110636	MGI:5622282
ENSMUSG00000086733	MGI:3651603
ENSMUSG00000036687	MGI:2385897
ENSMUSG00000085152	MGI:3649410
ENSMUSG00000042549	MGI:1344334
ENSMUSG00000120449	MGI:6722365
ENSMUSG00000120781	MGI:7338633
ENSMUSG00000120066	MGI:7338635
ENSMUSG00000120792	MGI:7338637
ENSMUSG00000120794	MGI:7338639
ENSMUSG00000120812	MGI:5590034
ENSMUSG00000120024	MGI:6722429
ENSMUSG00000086468	MGI:1920221
ENSMUSG00000086191	MGI:3044900
ENSMUSG00000092534	MGI:5141883
ENSMUSG00000120756	MGI:5591205
ENSMUSG00000030680	MGI:1914528
ENSMUSG00000120196	MGI:7338647
ENSMUSG00000087164	MGI:1918544
ENSMUSG00000120866	MGI:7338649
ENSMUSG00000120867	MGI:7338651
ENSMUSG00000068580	MGI:1919258
ENSMUSG00000085154	MGI:3026935
ENSMUSG00000107068	MGI:5662879
ENSMUSG00000119956	MGI:7338653
ENSMUSG00000120880	MGI:1920521
ENSMUSG00000087452	MGI:3650897
ENSMUSG00000120889	MGI:7338655
ENSMUSG00000098140	MGI:5504053
ENSMUSG00000120096	MGI:5594276
ENSMUSG00000045114	MGI:1916267
ENSMUSG00000029551	MGI:1913756
ENSMUSG00000120523	MGI:7338657
ENSMUSG00000085208	MGI:1921288
ENSMUSG00000082705	MGI:3783061
ENSMUSG00000029213	MGI:1343485
ENSMUSG00000085502	MGI:3649512
ENSMUSG00000108634	MGI:5621419
ENSMUSG00000030678	MGI:1338823
ENSMUSG00000087497	MGI:1913706
ENSMUSG00000120019	MGI:7338659
ENSMUSG00000027317	MGI:1919362
ENSMUSG00000105016	MGI:5662706
ENSMUSG00000119957	MGI:7338661
ENSMUSG00000089195	MGI:5455545
ENSMUSG00000120942	MGI:7338663
ENSMUSG00000093400	MGI:5313094
ENSMUSG00000087523	MGI:3649749
ENSMUSG00000120956	MGI:7338667
ENSMUSG00000120186	MGI:7338669
ENSMUSG00000120165	MGI:7338671
ENSMUSG00000093644	MGI:5011745
ENSMUSG00000119356	MGI:5453489
ENSMUSG00000032690	MGI:2180852
ENSMUSG00000120966	MGI:7338673
ENSMUSG00000087184	MGI:3650132
ENSMUSG00000030677	MGI:109233
ENSMUSG00000087495	MGI:3702162
ENSMUSG00000120559	MGI:7338675
ENSMUSG00000119981	MGI:7338677
ENSMUSG00000111713	MGI:5012419
ENSMUSG00002075025	MGI:6848241
ENSMUSG00000084021	MGI:3643737
ENSMUSG00000120984	MGI:7338679
ENSMUSG00000083478	MGI:3705815
ENSMUSG00000120993	MGI:7338681
ENSMUSG00000118514	MGI:6388852
ENSMUSG00000119358	MGI:5454645
ENSMUSG00000093483	MGI:2671018
ENSMUSG00000082809	MGI:3651006
ENSMUSG00000027315	MGI:1338033
ENSMUSG00000090165	MGI:3580642
ENSMUSG00000120997	MGI:7338683
ENSMUSG00000086917	MGI:3650475
ENSMUSG00000108617	MGI:5590908
ENSMUSG00002076342	MGI:6847408
ENSMUSG00000107075	MGI:5663205
ENSMUSG00002075111	MGI:6847410
ENSMUSG00000085772	MGI:3041224
ENSMUSG00000032661	MGI:2180850
ENSMUSG00000049350	MGI:1916286
ENSMUSG00000121049	MGI:5622353
ENSMUSG00000120230	MGI:7338685
ENSMUSG00000087211	MGI:1925615
ENSMUSG00000108327	MGI:5753515
ENSMUSG00000118675	MGI:5452524
ENSMUSG00000045165	MGI:2141979
ENSMUSG00000030674	MGI:1914625
ENSMUSG00000092220	MGI:5141993
ENSMUSG00000086659	MGI:3651552
ENSMUSG00000118583	MGI:6388853
ENSMUSG00000061525	MGI:2685851
ENSMUSG00000090175	MGI:3576092
ENSMUSG00000051457	MGI:98384
ENSMUSG00000034226	MGI:2444227
ENSMUSG00000107179	MGI:5663206
ENSMUSG00000108362	MGI:5010746
ENSMUSG00000066867	MGI:2180856
ENSMUSG00000108717	MGI:5753516
ENSMUSG00000092905	MGI:5455512
ENSMUSG00000084015	MGI:3650264
ENSMUSG00000034216	MGI:2443626
ENSMUSG00000042502	MGI:1917483
ENSMUSG00000089675	MGI:3576090
ENSMUSG00000090124	MGI:3032636
ENSMUSG00000121072	MGI:7338689
ENSMUSG00000121079	MGI:7338691
ENSMUSG00000121096	MGI:7338693
ENSMUSG00000121102	MGI:7338695
ENSMUSG00000085531	MGI:3651340
ENSMUSG00000085379	MGI:1922944
ENSMUSG00000001166	MGI:2149633
ENSMUSG00000086193	MGI:3650928
ENSMUSG00000063972	MGI:1352459
ENSMUSG00000085132	MGI:3651913
ENSMUSG00000085882	MGI:1919453
ENSMUSG00000121021	MGI:7338701
ENSMUSG00000051008	MGI:2443570
ENSMUSG00000121184	MGI:7338703
ENSMUSG00000085609	MGI:1922792
ENSMUSG00000120384	MGI:6722407
ENSMUSG00000029605	MGI:97430
ENSMUSG00000075389	MGI:1923627
ENSMUSG00000042492	MGI:1915699
ENSMUSG00000106879	MGI:3780733
ENSMUSG00000082837	MGI:3707583
ENSMUSG00000029658	MGI:1923042
ENSMUSG00000090145	MGI:3580629
ENSMUSG00000120012	MGI:5595379
ENSMUSG00000087120	MGI:3649630
ENSMUSG00000121213	MGI:5622491
ENSMUSG00000085260	MGI:1916628
ENSMUSG00000087249	MGI:3802162
ENSMUSG00000030672	MGI:97273
ENSMUSG00000121217	MGI:7338705
ENSMUSG00000085844	MGI:3652329
ENSMUSG00000121029	MGI:7338709
ENSMUSG00000108124	MGI:5690538
ENSMUSG00000084195	MGI:3707469
ENSMUSG00000027314	MGI:1859388
ENSMUSG00000081261	MGI:3707467
ENSMUSG00000084796	MGI:1925841
ENSMUSG00000054545	MGI:2137698
ENSMUSG00000087259	MGI:1919636
ENSMUSG00000081602	MGI:3707466
ENSMUSG00000082513	MGI:3707463
ENSMUSG00000082677	MGI:3707464
ENSMUSG00000089943	MGI:3032634
ENSMUSG00000082508	MGI:3650246
ENSMUSG00000086232	MGI:3644883
ENSMUSG00000085201	MGI:3649430
ENSMUSG00000030515	MGI:2444486
ENSMUSG00000027313	MGI:1916315
ENSMUSG00000065423	MGI:2676845
ENSMUSG00000107884	MGI:5690536
ENSMUSG00000029657	MGI:105053
ENSMUSG00000118621	MGI:6388854
ENSMUSG00000027455	MGI:3042273
ENSMUSG00000081488	MGI:3707462
ENSMUSG00000083277	MGI:3707460
ENSMUSG00000090171	MGI:3576049
ENSMUSG00000121192	MGI:7338711
ENSMUSG00000084890	MGI:3686876
ENSMUSG00000086298	MGI:3649215
ENSMUSG00000121240	MGI:5593885
