name	source	ensembl_gene	ensembl_source
MGI:96207	MGI:161839[0];Ensembl.MGI:33292[1>0]	ENSMUSG00000079277	CURATED:117[0];MGI:161770[13];MGI:161770[13|6>12|0];Ensembl.MGI:33292[1>0]
MGI:96208	MGI:161842[0];Ensembl.MGI:33466[1>0]	ENSMUSG00000101174	CURATED:118[0];MGI:161771[13];MGI:161771[13|6>12|0];Ensembl.MGI:33466[1>0]
MGI:96210	MGI:161844[0];Ensembl.MGI:33279[1>0]	ENSMUSG00000043342	CURATED:119[0];MGI:161773[13];MGI:161773[13|6>12|0];Ensembl.MGI:33279[1>0]
MGI:96395	MGI:164546[0];Ensembl.MGI:39697[1>0]	ENSMUSG00000041515	CURATED:130[0];MGI:26535[13];MGI:26535[13|6>12|0];Ensembl.MGI:39697[1>0]
MGI:96396	MGI:162771[0];Ensembl.MGI:9429[1>0]	ENSMUSG00000042745	CURATED:120[0];MGI:23712[13];MGI:23712[13|6>12|0];Ensembl.MGI:9429[1>0]
MGI:96397	MGI:162772[0];Ensembl.MGI:6782[1>0]	ENSMUSG00000020644	CURATED:121[0];MGI:23321[13];MGI:23321[13|6>12|0];Ensembl.MGI:6782[1>0]
MGI:96398	MGI:162773[0];Ensembl.MGI:26204[1>0]	ENSMUSG00000007872	CURATED:122[0];MGI:162778[13];MGI:162773[13|6>12|0];Ensembl.MGI:26204[1>0]
MGI:96590	MGI:164536[0];Ensembl.MGI:55376[1>0]	ENSMUSG00000018899	CURATED:127[0];MGI:29446[13];MGI:29446[13|6>12|0];Ensembl.MGI:55376[1>0]
MGI:96646	MGI:164897[0];Ensembl.MGI:50336[1>0]	ENSMUSG00000052684	CURATED:135[0];MGI:164899[13];MGI:164897[13|6>12|0];Ensembl.MGI:50336[1>0]
MGI:96647	MGI:164898[0];Ensembl.MGI:16169[1>0]	ENSMUSG00000052837	CURATED:136[0];MGI:164898[13|6];MGI:164898[13|6>12|0];Ensembl.MGI:16169[1>0]
MGI:96648	MGI:164900[0];Ensembl.MGI:37955[1>0]	ENSMUSG00000071076	CURATED:137[0];MGI:164901[13];MGI:164900[13|6>12|0];Ensembl.MGI:37955[1>0]
MGI:96770	MGI:166552[0];Ensembl.MGI:18081[1>0]	ENSMUSG00000027985	CURATED:149[0];MGI:24611[13];MGI:24611[13|6>12|0];Ensembl.MGI:18081[1>0]
MGI:96785	MGI:166743[0];Ensembl.MGI:52419[1>0]	ENSMUSG00000000247	CURATED:151[0];MGI:166743[13|6];MGI:166743[13|6>12|0];Ensembl.MGI:52419[1>0]
MGI:96891	MGI:167939[0];Ensembl.MGI:43975[1>0]	ENSMUSG00000034041	CURATED:156[0];MGI:167938[13];MGI:167938[13|6>12|0];Ensembl.MGI:43975[1>0]
MGI:96908	MGI:173843[0];Ensembl.MGI:44100[1>0]	ENSMUSG00000001156	CURATED:172[0];MGI:31178[13];MGI:31178[13|6>12|0];Ensembl.MGI:44100[1>0]
MGI:96909	MGI:168274[0];Ensembl.MGI:17323[1>0]	ENSMUSG00000055435	CURATED:157[0];MGI:9859[13];MGI:9859[13|6>12|0];Ensembl.MGI:17323[1>0]
