name	source	ensembl_gene	ensembl_source
ENSMUSP00000024954	Ensembl:103475[2];Ensembl:103475[2>0]	ENSMUSG00000024140	CURATED:47[0];MGI:98321[13|6];MGI:98321[13|6>12|0];Ensembl.MGI:41688[1>0]
ENSMUSP00000025069	Ensembl:48092[2];Ensembl:48092[2>0]	ENSMUSG00000063889	CURATED:24[0];MGI:64827[13|6];MGI:64827[13|6>12|0];Ensembl.MGI:21105[1>0]
ENSMUSP00000025081	Ensembl:51190[2];Ensembl:51190[2>0]	ENSMUSG00000024238	CURATED:271[0];MGI:10768[13];MGI:10768[13|6>12|0];Ensembl.MGI:22292[1>0]
ENSMUSP00000025521	Ensembl:3968[2];Ensembl:3968[2>0]	ENSMUSG00000024619	CURATED:14[0];MGI:40019[13];MGI:40019[13|6>12|0];Ensembl.MGI:2555[1>0]
ENSMUSP00000025718	Ensembl:18955[2];Ensembl:18955[2>0]	ENSMUSG00000024803	CURATED:3[0];MGI:27386[13];MGI:27386[13|6>12|0];Ensembl.MGI:9104[1>0]
ENSMUSP00000025944	Ensembl:75338[2];Ensembl:75338[2>0]	ENSMUSG00000024986	CURATED:95[0];MGI:160896[13];MGI:160895[13|6>12|0];Ensembl.MGI:31512[1>0]
ENSMUSP00000025998	Ensembl:76457[2];Ensembl:76457[2>0]	ENSMUSG00000025025	CURATED:173[0];MGI:173847[13|6];MGI:173847[13|6>12|0];Ensembl.MGI:31921[1>0]
ENSMUSP00000026367	Ensembl:27598[2];Ensembl:27598[2>0]	ENSMUSG00000025323	CURATED:234[0];MGI:15238[13];MGI:15238[13|6>12|0];Ensembl.MGI:12581[1>0]
ENSMUSP00000026571	Ensembl:145023[2];Ensembl:145023[2>0]	ENSMUSG00000025498	CURATED:129[0];MGI:164545[13|6];MGI:164545[13|6>12|0];Ensembl.MGI:55857[1>0]
ENSMUSP00000026703	Ensembl:35804[2];Ensembl:35804[2>0]	ENSMUSG00000025612	CURATED:9[0];MGI:15849[13];MGI:15849[13|6>12|0];Ensembl.MGI:16078[1>0]
ENSMUSP00000027035	Ensembl:101937[2];Ensembl:101937[2>0]	ENSMUSG00000025902	CURATED:225[0];MGI:566108[13|6];MGI:566108[13|6>12|0];Ensembl.MGI:41126[1>0]
ENSMUSP00000027146	Ensembl:97900[2];Ensembl:97900[2>0]	ENSMUSG00000025997	CURATED:125[0];MGI:19266[13];MGI:19266[13|6>12|0];Ensembl.MGI:39610[1>0]
ENSMUSP00000027277	Ensembl:28102[2];Ensembl:28102[2>0]	ENSMUSG00000062939	CURATED:242[0];MGI:566979[13|6];MGI:566979[13|6>12|0];Ensembl.MGI:12784[1>0]
ENSMUSP00000027696	Ensembl:119677[2];Ensembl:119677[2>0]	ENSMUSG00000026436	CURATED:44[0];MGI:7670[13];MGI:7670[13|6>12|0];Ensembl.MGI:47313[1>0]
ENSMUSP00000027778	Ensembl:120019[2];Ensembl:120019[2>0]	ENSMUSG00000026497	CURATED:169[0];MGI:171938[13|6];MGI:171938[13|6>12|0];Ensembl.MGI:47439[1>0]
ENSMUSP00000027850	Ensembl:137640[2];Ensembl:137640[2>0]	ENSMUSG00000026565	CURATED:200[0];MGI:10164[13];MGI:10164[13|6>12|0];Ensembl.MGI:53587[1>0]
ENSMUSP00000028003	Ensembl:92328[2];Ensembl:92328[2>0]	ENSMUSG00000026686	CURATED:154[0];MGI:86606[13];MGI:86606[13|6>12|0];Ensembl.MGI:37518[1>0]
ENSMUSP00000028156	Ensembl:29528[2];Ensembl:29528[2>0]	ENSMUSG00000026815	CURATED:83[0];MGI:101525[13|6];MGI:101525[13|6>12|0];Ensembl.MGI:13289[1>0]
ENSMUSP00000028229	Ensembl:136386[2];Ensembl:136386[2>0]	ENSMUSG00000026872	CURATED:272[0];MGI:17429[13];MGI:17429[13|6>12|0];Ensembl.MGI:53126[1>0]
ENSMUSP00000028347	Ensembl:138605[2];Ensembl:138605[2>0]	ENSMUSG00000026970	CURATED:208[0];MGI:8785[13];MGI:8785[13|6>12|0];Ensembl.MGI:53873[1>0]
ENSMUSP00000028639	Ensembl:130611[2];Ensembl:130611[2>0]	ENSMUSG00000027210	CURATED:164[0];MGI:18915[13];MGI:18915[13|6>12|0];Ensembl.MGI:51222[1>0]
ENSMUSP00000029611	Ensembl:40545[2];Ensembl:40545[2>0]	ENSMUSG00000027985	CURATED:149[0];MGI:24611[13];MGI:24611[13|6>12|0];Ensembl.MGI:18081[1>0]
ENSMUSP00000029795	Ensembl:97360[2];Ensembl:97360[2>0]	ENSMUSG00000028150	CURATED:212[0];MGI:581994[13];MGI:191921[13|6>12|0];Ensembl.MGI:39406[1>0]
ENSMUSP00000029812	Ensembl:50940[2];Ensembl:50940[2>0]	ENSMUSG00000028163	CURATED:183[0];MGI:174607[13|6];MGI:174607[13|6>12|0];Ensembl.MGI:22193[1>0]
ENSMUSP00000030391	Ensembl:125864[2];Ensembl:125864[2>0]	ENSMUSG00000028640	CURATED:257[0];MGI:20203[13];MGI:20203[13|6>12|0];Ensembl.MGI:49379[1>0]
ENSMUSP00000030489	Ensembl:122962[2];Ensembl:122962[2>0]	ENSMUSG00000028717	CURATED:245[0];MGI:161897[13];MGI:161897[13|6>12|0];Ensembl.MGI:48327[1>0]
ENSMUSP00000031017	Ensembl:114604[2];Ensembl:114604[2>0]	ENSMUSG00000029135	CURATED:58[0];MGI:100520[13|6];MGI:100520[13|6>12|0];Ensembl.MGI:45550[1>0]
ENSMUSP00000031533	Ensembl:33772[2];Ensembl:33772[2>0]	ENSMUSG00000029553	CURATED:260[0];MGI:33794[13];MGI:33794[13|6>12|0];Ensembl.MGI:15210[1>0]
ENSMUSP00000031650	Ensembl:40018[2];Ensembl:40018[2>0]	ENSMUSG00000029646	CURATED:15[0];MGI:40022[13];MGI:40022[13|6>12|0];Ensembl.MGI:17896[1>0]
ENSMUSP00000031768	Ensembl:23584[2];Ensembl:23584[2>0]	ENSMUSG00000029754	CURATED:29[0];MGI:86121[13|6];MGI:86121[13|6>12|0];Ensembl.MGI:10931[1>0]
ENSMUSP00000031787	Ensembl:107158[2];Ensembl:107158[2>0]	ENSMUSG00000005503	CURATED:54[0];MGI:98962[13];MGI:98962[13|6>12|0];Ensembl.MGI:42962[1>0]
ENSMUSP00000032760	Ensembl:56493[2];Ensembl:56493[2>0]	ENSMUSG00000030544	CURATED:167[0];MGI:169333[13|6];MGI:169333[13|6>12|0];Ensembl.MGI:24435[1>0]
ENSMUSP00000032768	Ensembl:32556[2];Ensembl:32556[2>0]	ENSMUSG00000030551	CURATED:189[0];MGI:17767[13];MGI:17767[13|6>12|0];Ensembl.MGI:14680[1>0]
ENSMUSP00000032776	Ensembl:29176[2];Ensembl:29176[2>0]	ENSMUSG00000030557	CURATED:160[0];MGI:18849[13];MGI:18849[13|6>12|0];Ensembl.MGI:13170[1>0]
ENSMUSP00000032961	Ensembl:24262[2];Ensembl:24262[2>0]	ENSMUSG00000030717	CURATED:190[0];MGI:7815[13];MGI:7815[13|6>12|0];Ensembl.MGI:11233[1>0]
ENSMUSP00000033378	Ensembl:144781[2];Ensembl:144781[2>0]	ENSMUSG00000010476	CURATED:37[0];MGI:10727[13];MGI:10727[13|6>12|0];Ensembl.MGI:55806[1>0]
ENSMUSP00000033502	Ensembl:81423[2];Ensembl:81423[2>0]	ENSMUSG00000031162	CURATED:75[0];MGI:101197[13];MGI:101197[13|6>12|0];Ensembl.MGI:33636[1>0]
ENSMUSP00000033689	Ensembl:97375[2];Ensembl:97375[2>0]	ENSMUSG00000031326	CURATED:16[0];MGI:40024[13];MGI:40024[13|6>12|0];Ensembl.MGI:39413[1>0]
ENSMUSP00000034184	Ensembl:54220[2];Ensembl:54220[2>0]	ENSMUSG00000031737	CURATED:133[0];MGI:164576[13|6];MGI:164576[13|6>12|0];Ensembl.MGI:23571[1>0]
ENSMUSP00000034342	Ensembl:111499[2];Ensembl:111499[2>0]	ENSMUSG00000054400	CURATED:22[0];MGI:4908[13];MGI:4908[13|6>12|0];Ensembl.MGI:44591[1>0]
ENSMUSP00000034534	Ensembl:12673[2];Ensembl:12673[2>0]	ENSMUSG00000032035	CURATED:49[0];MGI:23218[13];MGI:23218[13|6>12|0];Ensembl.MGI:6430[1>0]
ENSMUSP00000034766	Ensembl:99622[2];Ensembl:99622[2>0]	ENSMUSG00000032238	CURATED:210[0];MGI:18025[13];MGI:18025[13|6>12|0];Ensembl.MGI:40181[1>0]
ENSMUSP00000034820	Ensembl:131508[2];Ensembl:131508[2>0]	ENSMUSG00000032280	CURATED:261[0];MGI:9149[13];MGI:9149[13|6>12|0];Ensembl.MGI:51520[1>0]
ENSMUSP00000034982	Ensembl:53331[2];Ensembl:53331[2>0]	ENSMUSG00000032411	CURATED:259[0];MGI:3705[13];MGI:3705[13|6>12|0];Ensembl.MGI:23152[1>0]
ENSMUSP00000035020	Ensembl:101829[2];Ensembl:101829[2>0]	ENSMUSG00000032446	CURATED:46[0];MGI:37628[13];MGI:37628[13|6>12|0];Ensembl.MGI:41076[1>0]
ENSMUSP00000035423	Ensembl:146533[2];Ensembl:146533[2>0]	ENSMUSG00000038700	CURATED:111[0];MGI:23989[13];MGI:23989[13|6>12|0];Ensembl.MGI:56373[1>0]
ENSMUSP00000035539	Ensembl:28326[2];Ensembl:28326[2>0]	ENSMUSG00000008193	CURATED:239[0];MGI:566396[13|6];MGI:566396[13|6>12|0];Ensembl.MGI:12867[1>0]
ENSMUSP00000035650	Ensembl:137007[2];Ensembl:137007[2>0]	ENSMUSG00000034762	CURATED:84[0];MGI:101703[13|6];MGI:101703[13|6>12|0];Ensembl.MGI:53339[1>0]
ENSMUSP00000036585	Ensembl:88994[2];Ensembl:88994[2>0]	ENSMUSG00000039656	CURATED:217[0];MGI:26958[13];MGI:26958[13|6>12|0];Ensembl.MGI:36374[1>0]
ENSMUSP00000036952	Ensembl:78089[2];Ensembl:78089[2>0]	ENSMUSG00000038415	CURATED:74[0];MGI:160829[13];MGI:100571[13|6>12|0];Ensembl.MGI:32509[1>0]
ENSMUSP00000037966	Ensembl:17517[2];Ensembl:17517[2>0]	ENSMUSG00000041272	CURATED:262[0];MGI:5001[13];MGI:5001[13|6>12|0];Ensembl.MGI:8422[1>0]
ENSMUSP00000038351	Ensembl:39518[2];Ensembl:39518[2>0]	ENSMUSG00000034227	CURATED:67[0];MGI:160835[13];MGI:100548[13|6>12|0];Ensembl.MGI:17680[1>0]
ENSMUSP00000039012	Ensembl:106552[2];Ensembl:106552[2>0]	ENSMUSG00000038253	CURATED:106[0];MGI:161743[13];MGI:161743[13|6>12|0];Ensembl.MGI:42774[1>0]
