name	source	ensembl_gene	ensembl_source
Tfec	MGI:33794[13];MGI:33794[13|6>12|0];Ensembl.MGI:15210[1>0]	ENSMUSG00000029553	CURATED:260[0];MGI:33794[13];MGI:33794[13|6>12|0];Ensembl.MGI:15210[1>0]
Tle3	MGI:9149[13];MGI:9149[13|6>12|0];Ensembl.MGI:51520[1>0]	ENSMUSG00000032280	CURATED:261[0];MGI:9149[13];MGI:9149[13|6>12|0];Ensembl.MGI:51520[1>0]
Tox	MGI:5001[13];MGI:5001[13|6>12|0];Ensembl.MGI:8422[1>0]	ENSMUSG00000041272	CURATED:262[0];MGI:5001[13];MGI:5001[13|6>12|0];Ensembl.MGI:8422[1>0]
Trerf1	MGI:17958[13];MGI:17958[13|6>12|0];Ensembl.MGI:34469[1>0]	ENSMUSG00000064043	CURATED:263[0];MGI:17958[13];MGI:17958[13|6>12|0];Ensembl.MGI:34469[1>0]
Twist1	MGI:21475[13];MGI:21475[13|6>12|0];Ensembl.MGI:12580[1>0]	ENSMUSG00000035799	CURATED:264[0];MGI:21475[13];MGI:21475[13|6>12|0];Ensembl.MGI:12580[1>0]
Twist2	MGI:85832[13];MGI:85832[13|6>12|0];Ensembl.MGI:35324[1>0]	ENSMUSG00000007805	CURATED:265[0];MGI:85832[13];MGI:85832[13|6>12|0];Ensembl.MGI:35324[1>0]
Usf2	MGI:749629[13|6];MGI:749629[13|6>12|0];Ensembl.MGI:40785[1>0]	ENSMUSG00000058239	CURATED:266[0];MGI:749629[13|6];MGI:749629[13|6>12|0];Ensembl.MGI:40785[1>0]
Utf1	MGI:25074[13];MGI:25074[13|6>12|0];Ensembl.MGI:48317[1>0]	ENSMUSG00000047751	CURATED:267[0];MGI:25074[13];MGI:25074[13|6>12|0];Ensembl.MGI:48317[1>0]
Xbp1	MGI:67336[13];MGI:67336[13|6>12|0];Ensembl.MGI:55899[1>0]	ENSMUSG00000020484	CURATED:268[0];MGI:67336[13];MGI:67336[13|6>12|0];Ensembl.MGI:55899[1>0]
Zbtb16	MGI:24870[13];MGI:24870[13|6>12|0];Ensembl.MGI:3986[1>0]	ENSMUSG00000066687	CURATED:269[0];MGI:24870[13];MGI:24870[13|6>12|0];Ensembl.MGI:3986[1>0]
Zbtb20	MGI:4436[13];MGI:4436[13|6>12|0];Ensembl.MGI:2728[1>0]	ENSMUSG00000022708	CURATED:270[0];MGI:4436[13];MGI:4436[13|6>12|0];Ensembl.MGI:2728[1>0]
Zeb1	MGI:10768[13];MGI:10768[13|6>12|0];Ensembl.MGI:22292[1>0]	ENSMUSG00000024238	CURATED:271[0];MGI:10768[13];MGI:10768[13|6>12|0];Ensembl.MGI:22292[1>0]
Zeb2	MGI:17429[13];MGI:17429[13|6>12|0];Ensembl.MGI:53126[1>0]	ENSMUSG00000026872	CURATED:272[0];MGI:17429[13];MGI:17429[13|6>12|0];Ensembl.MGI:53126[1>0]
Zfhx3	MGI:18658[13];MGI:18658[13|6>12|0];Ensembl.MGI:8975[1>0]	ENSMUSG00000038872	CURATED:273[0];MGI:18658[13];MGI:18658[13|6>12|0];Ensembl.MGI:8975[1>0]
Zfp36l2	MGI:752513[13|6];MGI:752513[13|6>12|0];Ensembl.MGI:26103[1>0]	ENSMUSG00000045817	CURATED:274[0];MGI:752513[13|6];MGI:752513[13|6>12|0];Ensembl.MGI:26103[1>0]
Zfpm1	MGI:752932[13|6];MGI:752932[13|6>12|0];Ensembl.MGI:40224[1>0]	ENSMUSG00000049577	CURATED:275[0];MGI:752932[13|6];MGI:752932[13|6>12|0];Ensembl.MGI:40224[1>0]
