name	source	ensembl_gene	ensembl_source
ENSP00000488953	Ensembl:77642[2];Ensembl:77642[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000488954	Ensembl:200624[2];Ensembl:200624[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000489024	Ensembl:54258[2];Ensembl:54258[2>0]	ENSG00000283039	SCENIC:1688[0];HGNC.Current:14153[1];HGNC.Current:14153[1>0];Ensembl.HGNC:54282[3>0]
ENSP00000489073	Ensembl:200604[2];Ensembl:200604[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000489094	Ensembl:77644[2];Ensembl:77644[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000489127	Ensembl:77377[2];Ensembl:77377[2>0]	ENSG00000283009	SCENIC:942[0];HGNC.Current:43351[1];HGNC.Current:43351[1>0];Ensembl.HGNC:77400[3>0]
ENSP00000489135	Ensembl:200606[2];Ensembl:200606[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000489184	Ensembl:271978[2];Ensembl:271978[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000489187	Ensembl:77647[2];Ensembl:77647[2>0]	ENSG00000282854	SCENIC:1570[0];HGNC.Current:1715[1];HGNC.Current:1715[1>0];Ensembl.HGNC:77660[3>0]
ENSP00000489226	Ensembl:107487[2];Ensembl:107487[2>0]	ENSG00000173253	Toronto:1005[1];Ensembl:107487[0]
ENSP00000489227	Ensembl:263451[2];Ensembl:263451[2>0]	ENSG00000164256	Toronto:313[1];Ensembl:263451[0]
ENSP00000489229	Ensembl:200619[2];Ensembl:200619[2>0]	ENSG00000128573	Toronto:1097[1];Ensembl:200596[0]
ENSP00000489309	Ensembl:271981[2];Ensembl:271981[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
ENSP00000489313	Ensembl:271983[2];Ensembl:271983[2>0]	ENSG00000143614	Toronto:1111[1];Ensembl:271976[0]
